"SERIALNO","AGE","WRKLYR","MILITARY","INCTOT"
"1186149",39,"1",4,1400
"1186149",6,"0",0,NA
"1186149",1,"0",0,NA
"1189807",62,"1",3,11000
"1189807",60,"2",4,3900
"1190586",24,"1",3,15000
"1190751",51,"2",4,1200
"1190987",62,"1",2,125000
"1190987",61,"2",4,47000
"1194800",34,"1",4,18000
"1194820",68,"2",2,15000
"1194820",64,"1",4,12800
"1194990",76,"2",2,9300
"1194990",67,"2",4,5400
"1196023",35,"1",4,25520
"1196023",6,"0",0,NA
"1196339",35,"1",2,17600
"1196339",33,"1",4,9000
"1196339",7,"0",0,NA
"1196525",73,"2",2,139700
"1196525",75,"2",4,12200
"1196778",54,"1",4,40500
"1196778",63,"2",4,27300
"1199977",42,"1",4,50700
"1199977",42,"1",4,8300
"1199977",16,"2",0,3700
"1199977",12,"0",0,NA
"1201388",21,"1",4,9100
"1201583",51,"2",2,12000
"1201583",40,"1",4,20050
"1202211",58,"1",2,40000
"1202211",52,"1",4,55000
"1202433",29,"1",4,16000
"1202433",12,"0",0,NA
"1202433",9,"0",0,NA
"1202433",30,"1",2,27000
"1203164",51,"1",4,26100
"1203225",39,"1",4,42000
"1203556",29,"1",4,50000
"1203556",3,"0",0,NA
"1203556",0,"0",0,NA
"1203556",51,"1",2,17100
"1205326",56,"2",4,29200
"1205326",53,"2",4,0
"1205934",32,"1",4,13000
"1205934",36,"1",4,18500
"1205934",5,"0",0,NA
"1205934",17,"2",4,0
"1206181",54,"2",4,0
"1206181",55,"1",2,25000
"1206181",12,"0",0,NA
"1207546",67,"2",4,10700
"1208080",70,"2",2,23000
"1208080",64,"2",4,4100
"1208359",18,"2",4,0
"1208359",17,"2",4,0
"1208916",49,"1",3,53500
"1208916",37,"1",4,14000
"1208916",10,"0",0,NA
"1208916",10,"0",0,NA
"1209185",28,"1",4,30000
"1209185",26,"1",4,16000
"1209185",1,"0",0,NA
"1209255",42,"1",4,60400
"1209255",39,"1",4,20000
"1209255",19,"1",4,18000
"1209255",16,"2",0,0
"1209841",59,"1",2,26800
"1209841",50,"1",4,41500
"1211392",37,"1",4,10000
"1211392",30,"1",4,-480
"1211392",8,"0",0,NA
"1211392",5,"0",0,NA
"1212724",62,"1",4,21800
"1212724",38,"1",4,4200
"1212724",10,"0",0,NA
"1212724",44,"1",2,25000
"1213017",48,"1",4,28000
"1216682",19,"1",4,3000
"1217623",43,"1",4,33050
"1217783",46,"1",3,32000
"1217783",18,"1",4,6500
"1217783",15,"0",0,0
"1217783",36,"1",4,14000
"1218565",51,"1",4,21820
"1218981",21,"1",4,15000
"1218981",18,"1",4,6500
"1219306",79,"2",4,12560
"1219583",68,"2",4,8800
"1219923",65,"1",2,58800
"1219923",64,"1",4,14700
"1220005",19,"1",4,7200
"1220005",18,"1",4,9000
"1221158",54,"1",4,10000
"1221158",52,"1",4,20000
"1221158",22,"1",4,2100
"1221594",63,"1",4,28000
"1221594",53,"1",4,28000
"1222038",57,"1",4,40000
"1222038",55,"2",4,0
"1222672",29,"1",4,24000
"1222672",3,"0",0,NA
"1222672",32,"1",2,40000
"1223447",60,"1",2,6500
"1223447",58,"1",4,39000
"1224927",49,"1",3,2210
"1224927",18,"1",4,800
"1224963",55,"1",4,37270
"1225454",58,"1",4,20620
"1225454",58,"1",4,20800
"1225454",39,"1",4,5100
"1225892",37,"1",4,50900
"1225892",27,"1",4,34000
"1226520",70,"2",4,7000
"1226854",36,"1",4,8610
"1226854",11,"0",0,NA
"1226854",35,"1",4,8500
"1227423",19,"1",4,10600
"1229043",58,"1",4,33000
"1229043",63,"1",4,17900
"1231625",22,"1",4,9100
"1231625",1,"0",0,NA
"1234025",70,"2",2,14000
"1234025",75,"2",4,35000
"1237196",25,"1",4,13000
"1237196",7,"0",0,NA
"1237929",57,"1",4,75280
"1237929",42,"1",4,40000
"1237929",14,"0",0,NA
"1237929",10,"0",0,NA
"1237929",8,"0",0,NA
"1238766",84,"2",4,50400
"1239460",61,"1",4,35470
"1239460",66,"1",4,51800
"1239460",33,"2",4,0
"1240075",63,"1",4,51140
"1241061",45,"1",4,32900
"1241339",32,"1",4,13500
"1241339",29,"1",4,6000
"1241339",13,"0",0,NA
"1241844",51,"1",4,38000
"1242067",52,"1",2,75000
"1242586",50,"2",4,5000
"1242586",47,"2",4,105000
"1242586",13,"0",0,NA
"1242586",10,"0",0,NA
"1242679",33,"1",4,60700
"1242679",36,"1",4,5000
"1242679",3,"0",0,NA
"1242679",2,"0",0,NA
"1242871",24,"1",4,34600
"1242871",6,"0",0,NA
"1242871",3,"0",0,NA
"1242871",1,"0",0,NA
"1242871",37,"1",3,6900
"1244867",60,"2",4,6800
"1244867",33,"1",4,29900
"1245489",38,"1",4,26700
"1245778",44,"1",4,380
"1245778",42,"1",4,390
"1245778",18,"1",4,4200
"1245778",10,"0",0,NA
"1245778",6,"0",0,NA
"1245778",4,"0",0,NA
"1245784",35,"1",4,433000
"1245784",34,"1",4,34000
"1245784",2,"0",0,NA
"1245784",0,"0",0,NA
"1245922",47,"1",4,57630
"1245922",43,"1",4,23500
"1246565",76,"1",4,11930
"1248248",67,"2",2,11000
"1248248",64,"2",4,0
"1248341",26,"1",4,25400
"1248341",1,"0",0,NA
"1248341",35,"1",4,6000
"1248539",32,"1",4,34500
"1248539",11,"0",0,NA
"1248539",3,"0",0,NA
"1249952",23,"1",4,15000
"1250063",46,"1",4,29000
"1250063",43,"1",4,314800
"1250063",15,"0",0,0
"1250063",10,"0",0,NA
"1251001",50,"1",4,39000
"1251001",40,"2",4,0
"1251001",16,"2",0,0
"1251001",13,"0",0,NA
"1251512",49,"1",4,49100
"1251512",49,"1",4,15500
"1252669",63,"1",2,39600
"1252669",48,"1",4,12000
"1252669",19,"1",4,1900
"1252669",16,"1",0,500
"1253423",21,"2",4,6000
"1253423",3,"0",0,NA
"1253434",56,"1",4,4800
"1253434",65,"1",2,20000
"1254327",24,"1",4,2400
"1254327",23,"2",4,0
"1255750",49,"1",4,39210
"1255750",47,"1",4,34700
"1255750",9,"0",0,NA
"1255750",7,"0",0,NA
"1255941",52,"1",2,41300
"1255941",38,"1",4,11500
"1255941",12,"0",0,NA
"1257843",44,"1",4,58000
"1257843",42,"1",4,2700
"1257843",17,"2",4,0
"1257843",12,"0",0,NA
"1257843",79,"2",4,13700
"1257972",33,"1",4,37000
"1257972",28,"1",4,26500
"1258599",65,"2",4,5000
"1261424",42,"1",4,48000
"1261424",45,"1",4,42000
"1261424",10,"0",0,NA
"1261424",10,"0",0,NA
"1261988",31,"1",4,20000
"1261988",30,"2",4,0
"1262308",29,"1",4,30000
"1262308",29,"2",4,0
"1262308",1,"0",0,NA
"1262544",47,"1",4,19470
"1262544",47,"1",4,49100
"1262544",16,"1",0,7400
"1262952",55,"1",4,93660
"1262952",54,"1",2,86560
"1262952",28,"1",4,8700
"1263367",54,"1",4,24300
"1265429",47,"2",4,0
"1267623",60,"1",2,33000
"1267623",56,"2",4,0
"1268265",45,"1",4,12000
"1269163",56,"1",4,33500
"1269400",43,"1",4,41000
"1269400",40,"1",4,29000
"1269400",18,"1",4,10600
"1269400",16,"1",0,2520
"1270536",18,"1",4,600
"1271178",72,"2",4,8400
"1271393",93,"2",4,9300
"1271489",46,"1",4,16800
"1271489",47,"1",4,18000
"1271489",16,"2",0,0
"1271489",14,"0",0,NA
"1271489",13,"0",0,NA
"1273397",47,"1",4,32030
"1273397",47,"1",4,40000
"1273397",15,"0",0,0
"1273397",19,"1",4,1900
"1273397",18,"1",4,2100
"1275371",83,"2",2,5300
"1275371",33,"1",4,2400
"1275371",12,"0",0,NA
"1275371",38,"1",2,64000
"1276744",56,"1",4,8400
"1277474",69,"1",2,25800
"1277474",48,"1",4,16700
"1277733",36,"1",4,10000
"1277733",44,"1",4,46000
"1277733",3,"0",0,NA
"1277733",0,"0",0,NA
"1278368",55,"1",4,23990
"1280649",78,"2",4,20800
"1282525",26,"1",4,17500
"1282525",30,"1",4,22000
"1282525",0,"0",0,NA
"1282598",61,"2",3,0
"1282598",33,"1",4,19000
"1282598",6,"0",0,NA
"1282598",2,"0",0,NA
"1282685",60,"1",4,12300
"1282685",47,"1",4,39400
"1284804",47,"1",4,35000
"1284804",10,"0",0,NA
"1285454",64,"1",2,101100
"1285454",73,"2",4,0
"1286500",19,"1",4,2000
"1286790",46,"2",2,9500
"1286790",43,"1",4,22200
"1286790",13,"0",0,NA
"1286790",13,"0",0,NA
"1286941",52,"1",4,47000
"1286941",51,"1",2,65000
"1286941",17,"1",4,4300
"1286941",15,"0",0,0
"1287185",24,"1",4,18000
"1287185",26,"1",4,24700
"1287500",70,"1",4,27400
"1289088",54,"1",4,39200
"1289088",50,"1",4,33300
"1289608",38,"1",4,25600
"1289608",28,"1",4,17500
"1289608",5,"0",0,NA
"1289608",3,"0",0,NA
"1290024",81,"2",4,27700
"1290640",36,"1",4,12800
"1290640",42,"1",4,26760
"1290640",16,"2",0,0
"1290640",15,"0",0,0
"1290640",12,"0",0,NA
"1290640",12,"0",0,NA
"1290640",9,"0",0,NA
"1291357",36,"1",4,28400
"1292146",57,"1",2,73370
"1292146",55,"1",4,37300
"1292146",20,"1",4,3700
"1292172",30,"1",4,12150
"1292172",39,"1",4,35150
"1292172",0,"0",0,NA
"1292236",54,"1",4,17300
"1292402",53,"2",4,105000
"1292402",55,"2",4,0
"1292594",53,"1",3,22300
"1292594",51,"1",4,37100
"1292808",39,"1",4,13100
"1292808",19,"1",4,10100
"1292808",16,"1",0,500
"1292808",14,"0",0,NA
"1292808",7,"0",0,NA
"1292894",37,"1",4,50000
"1292894",16,"1",0,1200
"1292894",12,"0",0,NA
"1292894",9,"0",0,NA
"1292894",5,"0",0,NA
"1294079",22,"1",4,18000
"1294079",21,"1",4,14600
"1294628",21,"1",4,31000
"1294628",20,"1",4,29000
"1296144",44,"1",4,26000
"1296144",43,"1",3,25000
"1296144",17,"1",4,1200
"1296144",16,"1",0,1400
"1296144",6,"0",0,NA
"1297264",52,"1",3,42800
"1297264",50,"2",4,4000
"1297442",70,"1",2,37800
"1297442",50,"1",4,10000
"1297978",52,"1",4,6800
"1298358",20,"1",4,1500
"1298565",49,"2",2,26000
"1298828",68,"1",4,30000
"1298828",66,"1",4,22800
"1301166",89,"2",4,9500
"1301166",87,"2",4,9680
"1301742",48,"1",4,30000
"1301742",19,"1",4,500
"1301971",32,"1",2,20000
"1301971",30,"1",4,20000
"1303190",51,"2",2,460
"1303190",50,"1",4,44900
"1303746",40,"1",4,35300
"1304016",65,"1",4,35900
"1305003",46,"1",4,88190
"1305003",46,"1",4,13100
"1305003",16,"1",0,2900
"1305003",14,"0",0,NA
"1306134",33,"1",4,25000
"1306134",32,"1",4,6000
"1306134",11,"0",0,NA
"1306134",7,"0",0,NA
"1306986",50,"1",4,21400
"1310197",71,"2",4,7000
"1310527",81,"2",4,122900
"1310773",42,"1",4,22800
"1311447",58,"1",2,44800
"1311447",50,"1",4,35000
"1312712",46,"1",4,50050
"1312712",47,"1",4,17050
"1312957",46,"1",4,94200
"1312957",51,"1",4,27200
"1313481",42,"1",2,44600
"1313481",38,"1",4,45900
"1313481",17,"1",4,6100
"1313524",51,"1",2,30000
"1313524",49,"1",4,48020
"1313733",42,"2",4,169000
"1313733",11,"0",0,NA
"1313733",13,"0",0,NA
"1314052",59,"1",2,21800
"1314148",74,"2",4,50600
"1314148",33,"1",4,8500
"1314148",30,"2",4,800
"1315771",42,"1",4,52660
"1315771",41,"1",4,24410
"1315771",6,"0",0,NA
"1315771",3,"0",0,NA
"1317791",57,"1",4,13504
"1317791",69,"1",2,34300
"1317791",36,"2",4,7900
"1317791",33,"2",4,7700
"1317791",8,"0",0,NA
"1318901",35,"1",4,55000
"1318901",33,"1",4,32000
"1318901",6,"0",0,NA
"1318901",5,"0",0,NA
"1320089",68,"2",2,14000
"1320089",73,"2",4,13000
"1320235",63,"1",4,24100
"1320235",62,"2",4,2000
"1321248",70,"2",2,15000
"1321248",72,"2",4,27100
"1321248",29,"1",4,54000
"1322545",45,"1",4,36000
"1325985",73,"2",2,35100
"1325985",74,"2",4,2600
"1326317",62,"1",2,15870
"1326317",62,"1",4,37200
"1326670",55,"2",2,8000
"1326670",56,"1",4,12000
"1327534",42,"1",4,32000
"1327534",41,"1",3,12000
"1327534",16,"2",0,0
"1328345",50,"1",3,15600
"1328345",48,"1",4,18600
"1328345",8,"0",0,NA
"1329250",26,"1",4,18500
"1329250",3,"0",0,NA
"1329250",24,"2",4,0
"1330514",40,"2",4,0
"1330514",35,"1",4,52000
"1330514",6,"0",0,NA
"1330514",3,"0",0,NA
"1331993",45,"1",4,20000
"1331993",45,"1",4,10000
"1332391",47,"1",2,29100
"1332391",46,"1",4,11000
"1332391",21,"1",4,5700
"1332445",52,"1",4,14100
"1333051",42,"1",4,39000
"1333051",41,"1",4,21000
"1333051",21,"1",4,6900
"1333051",18,"1",3,3000
"1333051",16,"1",0,4000
"1333051",7,"0",0,NA
"1333051",6,"0",0,NA
"1333606",53,"1",4,25000
"1333606",53,"1",3,14500
"1333925",45,"1",4,40000
"1333925",40,"1",4,17500
"1334050",44,"1",2,39900
"1334050",44,"2",4,10200
"1335492",21,"1",4,15000
"1335492",19,"1",4,7800
"1335638",30,"1",4,27700
"1337166",45,"1",2,13000
"1338466",46,"1",4,22000
"1339299",41,"1",4,28000
"1342491",54,"2",4,0
"1342491",52,"1",4,290000
"1342732",74,"1",4,31200
"1342732",66,"2",3,5000
"1343473",61,"2",4,129000
"1343473",58,"2",4,0
"1344051",42,"1",4,15500
"1344051",11,"0",0,NA
"1344227",61,"1",4,32100
"1344227",58,"1",4,23200
"1344640",45,"1",4,16000
"1344640",47,"1",2,60000
"1344640",6,"0",0,NA
"1345266",57,"1",3,31000
"1345266",55,"1",4,26000
"1345266",27,"1",4,16000
"1348286",58,"1",4,15000
"1350930",45,"1",4,9600
"1350930",50,"1",4,43200
"1350930",25,"1",4,15340
"1351693",31,"1",4,16550
"1351693",31,"1",4,28000
"1351727",71,"1",2,51300
"1352544",47,"1",4,11970
"1352544",43,"1",4,11200
"1352544",34,"1",4,40000
"1352544",10,"0",0,NA
"1352544",9,"0",0,NA
"1353122",60,"1",4,8160
"1353122",78,"2",4,7000
"1353965",48,"1",4,10300
"1353965",21,"1",4,9000
"1354748",29,"1",4,47730
"1356788",33,"1",4,70000
"1356788",34,"1",4,50000
"1356788",1,"0",0,NA
"1357857",19,"1",4,2000
"1357920",25,"1",4,31700
"1357920",25,"1",2,31000
"1359936",89,"2",4,16400
"1359936",85,"2",4,23900
"1360676",70,"2",2,18360
"1360896",40,"1",4,6000
"1360896",11,"0",0,NA
"1360896",9,"0",0,NA
"1361322",64,"2",4,15000
"1361322",48,"1",4,35000
"1361322",73,"2",4,5400
"1361415",37,"1",4,50800
"1361415",32,"1",4,21800
"1362345",28,"1",4,27500
"1362345",7,"0",0,NA
"1362345",25,"1",4,26500
"1362799",18,"1",4,3000
"1363681",79,"2",4,8030
"1363681",46,"2",4,8100
"1366609",53,"1",2,70000
"1366609",50,"1",4,13200
"1366895",33,"1",4,43000
"1366895",27,"1",4,28000
"1366987",52,"1",4,62000
"1366987",49,"1",4,12000
"1367173",77,"2",2,24200
"1367173",74,"2",4,4600
"1367173",52,"2",2,41900
"1367340",76,"2",2,40000
"1368149",26,"1",4,70400
"1368149",34,"1",4,19900
"1368149",0,"0",0,NA
"1368149",10,"0",0,NA
"1368356",43,"1",4,22080
"1368356",14,"0",0,NA
"1368356",43,"1",4,18400
"1368356",16,"1",0,4600
"1368356",13,"0",0,NA
"1368434",36,"1",4,22000
"1368495",25,"1",4,18000
"1368495",24,"1",4,24000
"1368524",45,"1",4,21900
"1368524",16,"2",0,0
"1368524",14,"0",0,NA
"1368524",11,"0",0,NA
"1372197",53,"1",4,65000
"1372197",56,"2",4,0
"1375711",64,"2",3,13400
"1375711",72,"2",4,5660
"1375725",40,"1",4,45000
"1375725",38,"1",4,35000
"1375725",16,"2",0,0
"1375725",13,"0",0,NA
"1377118",37,"1",4,3600
"1377118",39,"1",2,38000
"1377118",11,"0",0,NA
"1378067",43,"1",4,27000
"1378067",42,"1",4,17000
"1378067",7,"0",0,NA
"1378067",6,"0",0,NA
"1378067",17,"1",4,4800
"1378214",27,"1",4,18000
"1378214",25,"1",4,18000
"1381404",60,"2",3,13320
"1381600",87,"2",4,14600
"1381612",66,"2",2,6710
"1381612",70,"2",4,31800
"1383739",36,"1",4,35250
"1383949",49,"1",4,21400
"1384447",19,"1",4,1000
"1385128",51,"1",4,59720
"1386220",93,"2",4,11900
"1386460",58,"1",4,73000
"1386460",57,"1",4,15500
"1386741",59,"2",2,10400
"1386741",58,"1",4,13000
"1386741",31,"2",4,0
"1387354",23,"1",4,25000
"1387354",21,"1",4,21000
"1388406",84,"2",4,75100
"1388752",52,"1",4,19100
"1388752",49,"1",4,112400
"1388752",10,"0",0,NA
"1388867",42,"1",4,75000
"1388867",36,"1",4,45000
"1388867",5,"0",0,NA
"1388867",2,"0",0,NA
"1389226",32,"1",4,57000
"1390033",76,"2",4,13800
"1391341",85,"2",4,23530
"1391571",64,"1",4,19100
"1391571",57,"1",4,15600
"1392038",44,"1",4,39900
"1392038",42,"1",3,65000
"1392194",74,"2",4,2200
"1393661",42,"1",4,34700
"1393661",41,"1",4,5000
"1393661",20,"1",4,1000
"1393661",18,"1",4,2880
"1393661",15,"0",0,0
"1393661",7,"0",0,NA
"1394271",29,"1",4,40000
"1394271",28,"1",4,24000
"1394271",1,"0",0,NA
"1394562",41,"1",4,24500
"1394562",31,"1",4,6000
"1394562",9,"0",0,NA
"1394562",6,"0",0,NA
"1394562",4,"0",0,NA
"1394909",79,"2",3,18200
"1395139",23,"1",4,1500
"1396760",29,"1",4,17000
"1397014",44,"1",4,26900
"1397014",14,"0",0,NA
"1397014",12,"0",0,NA
"1397014",10,"0",0,NA
"1397880",19,"1",4,4000
"1398119",86,"2",4,0
"1398774",72,"1",4,11000
"1399751",46,"1",4,30100
"1399751",44,"1",4,33000
"1399751",11,"0",0,NA
"1400705",46,"1",2,110200
"1400705",38,"1",4,7000
"1400705",13,"0",0,NA
"1400705",9,"0",0,NA
"1400705",4,"0",0,NA
"1401100",83,"1",4,63400
"1403174",74,"2",4,9200
"1403183",62,"1",4,6000
"1403183",62,"1",2,12000
"1403590",39,"1",4,5200
"1403590",52,"1",4,8330
"1404964",27,"1",4,55000
"1405181",24,"1",2,13100
"1405181",22,"1",4,13000
"1405432",42,"1",4,10000
"1405432",43,"1",4,20000
"1405432",14,"0",0,NA
"1405432",6,"0",0,NA
"1406849",60,"2",4,0
"1406849",62,"1",2,309000
"1407671",42,"1",4,18000
"1407671",45,"1",4,22000
"1407671",19,"1",4,10400
"1407671",15,"0",0,750
"1407671",43,"1",4,4600
"1407671",17,"1",4,2100
"1408241",82,"2",2,13300
"1408241",50,"1",2,10000
"1409394",79,"2",4,7600
"1411905",74,"2",4,8180
"1411922",40,"1",4,52000
"1411922",37,"1",4,5980
"1411922",11,"0",0,NA
"1411922",6,"0",0,NA
"1413358",31,"1",2,34000
"1413358",27,"2",4,0
"1413358",4,"0",0,NA
"1413358",0,"0",0,NA
"1413864",45,"1",4,47000
"1413967",61,"2",2,0
"1415344",51,"1",3,28600
"1415344",54,"1",4,13100
"1415997",62,"1",4,32900
"1418105",71,"1",4,26400
"1420077",33,"1",4,23600
"1420077",28,"1",4,8200
"1420077",26,"1",4,23500
"1420077",28,"2",4,0
"1420236",59,"1",2,35500
"1421115",30,"1",4,48500
"1421115",34,"2",4,0
"1421115",6,"0",0,NA
"1421115",5,"0",0,NA
"1421115",4,"0",0,NA
"1421115",3,"0",0,NA
"1421115",0,"0",0,NA
"1422420",71,"1",4,18230
"1423321",42,"1",4,25000
"1423321",41,"2",4,28000
"1423321",18,"1",4,240
"1423590",84,"2",2,95450
"1423590",79,"2",4,0
"1425347",81,"2",4,4900
"1425728",27,"1",4,31400
"1425728",23,"1",4,2300
"1425728",0,"0",0,NA
"1425728",66,"2",4,6810
"1425838",67,"2",2,70000
"1425838",66,"2",4,2600
"1425862",43,"1",4,50070
"1425862",41,"1",4,6400
"1425862",11,"0",0,NA
"1425862",8,"0",0,NA
"1426411",59,"1",3,44500
"1426411",56,"2",4,3200
"1426411",25,"1",4,6650
"1426411",85,"2",4,22300
"1427785",72,"2",2,15000
"1427785",62,"1",4,30000
"1428821",35,"1",4,39870
"1428821",39,"2",4,0
"1428821",4,"0",0,NA
"1428821",1,"0",0,NA
"1429307",67,"2",2,8910
"1429307",60,"1",4,10900
"1429653",59,"1",4,27300
"1430469",33,"1",4,18000
"1430469",15,"0",0,2000
"1430469",37,"1",2,20040
"1430469",17,"1",4,10300
"1431432",54,"1",2,54600
"1431432",48,"1",4,16300
"1431432",15,"0",0,0
"1431730",35,"1",4,55000
"1431730",30,"1",4,75000
"1433593",61,"1",4,27800
"1433705",26,"1",4,24500
"1433705",5,"0",0,NA
"1434528",21,"1",4,1300
"1436038",22,"1",4,13600
"1436061",43,"1",4,23000
"1436211",37,"1",2,23000
"1436211",39,"1",4,35000
"1436211",33,"1",4,20000
"1436528",65,"2",2,6000
"1436528",57,"2",4,0
"1438764",40,"1",4,15000
"1438764",20,"1",4,3000
"1440585",64,"1",2,19950
"1440585",42,"1",4,22390
"1440585",35,"1",4,19900
"1440740",57,"1",4,33470
"1440740",58,"1",4,41900
"1442388",44,"1",4,80000
"1442388",41,"1",4,36610
"1442388",12,"0",0,NA
"1443139",64,"2",4,7500
"1443139",85,"2",4,8500
"1443345",39,"1",4,24000
"1443345",45,"1",4,48700
"1443860",28,"1",4,15600
"1443860",29,"1",4,33000
"1443860",6,"0",0,NA
"1443860",4,"0",0,NA
"1444062",50,"1",4,21900
"1445019",56,"2",4,24100
"1445717",22,"1",4,9500
"1445717",25,"1",4,7100
"1445717",5,"0",0,NA
"1446183",72,"2",4,17100
"1446183",77,"2",4,4300
"1448203",35,"1",4,12100
"1448203",37,"1",4,20000
"1448203",8,"0",0,NA
"1448203",4,"0",0,NA
"1448939",49,"1",3,56000
"1448939",46,"2",4,0
"1448939",20,"1",4,4000
"1448939",15,"0",0,0
"1449851",39,"1",4,-4200
"1449851",41,"2",4,0
"1449851",11,"0",0,NA
"1449851",10,"0",0,NA
"1449851",4,"0",0,NA
"1449851",17,"2",4,0
"1450132",35,"1",4,109500
"1450132",34,"2",4,0
"1450132",4,"0",0,NA
"1450132",3,"0",0,NA
"1450649",83,"2",2,4710
"1452075",40,"1",4,15000
"1452075",36,"1",4,15000
"1452099",20,"1",4,3000
"1453335",39,"2",4,0
"1453335",42,"1",4,25000
"1453335",15,"0",0,0
"1453335",9,"0",0,NA
"1453683",80,"1",4,45000
"1456767",23,"1",4,16000
"1456767",23,"1",4,6300
"1460088",52,"1",4,38600
"1461812",54,"1",4,54300
"1461812",56,"1",4,4700
"1463244",34,"1",2,25000
"1463244",11,"0",0,NA
"1463244",10,"0",0,NA
"1463244",7,"0",0,NA
"1463244",4,"0",0,NA
"1463244",32,"1",2,4400
"1463934",19,"1",4,3500
"1464674",75,"2",4,17100
"1465192",87,"2",4,12700
"1466075",63,"1",2,2500
"1466075",57,"1",4,20000
"1467091",59,"2",2,840
"1467091",60,"2",4,0
"1468315",44,"1",4,26500
"1468315",40,"1",4,16600
"1468315",14,"0",0,NA
"1468315",11,"0",0,NA
"1469668",19,"2",4,0
"1470535",76,"2",2,113000
"1471919",26,"1",4,1320
"1471919",26,"1",4,12200
"1472672",36,"1",4,42000
"1472672",33,"2",4,6200
"1472672",3,"0",0,NA
"1472672",1,"0",0,NA
"1473242",88,"2",4,5400
"1473595",77,"2",3,25900
"1473595",61,"1",4,18660
"1473595",85,"2",4,18600
"1474792",22,"1",4,600
"1475722",62,"1",3,21000
"1475722",56,"1",4,4600
"1476294",64,"1",4,37460
"1476294",62,"1",4,39300
"1477618",74,"1",2,300600
"1477618",61,"2",4,0
"1477618",22,"2",4,0
"1477675",59,"1",4,54000
"1477675",59,"1",4,29000
"1478556",59,"1",2,37000
"1478556",57,"1",4,25100
"1479183",43,"1",4,20600
"1479183",36,"1",4,2900
"1479183",7,"0",0,NA
"1479919",76,"2",4,11330
"1480401",52,"1",4,15500
"1480401",24,"1",4,20000
"1480401",6,"0",0,NA
"1480401",3,"0",0,NA
"1480401",50,"1",3,5000
"1480944",58,"1",4,44500
"1480944",52,"1",4,36300
"1481164",50,"2",4,0
"1481164",54,"1",4,23700
"1481164",10,"0",0,NA
"1481164",35,"1",4,19000
"1481943",23,"2",4,5400
"1481943",3,"0",0,NA
"1482906",50,"1",3,60010
"1482906",49,"1",4,16000
"1482906",14,"0",0,NA
"1482906",13,"0",0,NA
"1482906",10,"0",0,NA
"1483133",53,"1",4,32000
"1483133",64,"1",4,146000
"1483133",13,"0",0,NA
"1483133",11,"0",0,NA
"1484290",93,"2",4,18100
"1485349",31,"1",4,39000
"1485349",11,"0",0,NA
"1485349",6,"0",0,NA
"1485349",1,"0",0,NA
"1485349",30,"2",4,0
"1486323",33,"1",4,64230
"1486323",34,"1",4,24630
"1486592",41,"1",2,23000
"1486592",34,"1",4,30000
"1486592",0,"0",0,NA
"1487229",40,"1",4,48000
"1487229",8,"0",0,NA
"1488566",44,"1",4,31500
"1488566",33,"2",4,0
"1488566",13,"0",0,NA
"1488566",13,"0",0,NA
"1488566",11,"0",0,NA
"1488566",10,"0",0,NA
"1488566",8,"0",0,NA
"1488566",20,"1",4,12000
"1488757",69,"2",2,21400
"1488757",61,"2",4,810
"1488816",54,"1",4,49000
"1490007",34,"1",4,43000
"1491447",32,"1",4,34090
"1491447",41,"2",4,80
"1491925",64,"1",4,60300
"1491925",57,"1",4,4300
"1492435",47,"1",3,35000
"1492435",44,"1",4,30000
"1493269",44,"1",4,63000
"1493269",41,"1",4,36000
"1493269",12,"0",0,NA
"1493269",9,"0",0,NA
"1493496",35,"1",4,11200
"1493496",42,"1",4,4000
"1495230",44,"1",4,3900
"1495230",14,"0",0,NA
"1495340",33,"1",4,2100
"1495340",32,"1",4,26500
"1495340",2,"0",0,NA
"1495340",0,"0",0,NA
"1495997",39,"1",4,40700
"1495997",37,"1",4,25700
"1496575",42,"1",4,11700
"1496575",42,"1",4,21200
"1496575",16,"1",0,200
"1496643",34,"1",4,54000
"1496643",31,"1",4,5000
"1496643",5,"0",0,NA
"1496739",34,"1",2,61000
"1497182",36,"1",4,22930
"1497182",34,"1",4,8400
"1497535",41,"1",4,30380
"1497636",41,"1",4,8800
"1497636",45,"1",4,32000
"1497636",19,"1",4,4000
"1497636",93,"2",4,4600
"1498490",44,"1",4,12000
"1499950",24,"1",4,15000
"1499950",25,"1",4,32000
"1500273",54,"2",4,0
"1501566",35,"1",4,54000
"1501566",32,"1",4,66000
"1502055",65,"1",4,26000
"1502231",60,"1",4,30200
"1502231",51,"1",4,6700
"1502880",45,"1",4,33400
"1502880",14,"0",0,NA
"1502880",14,"0",0,NA
"1502880",11,"0",0,NA
"1504253",43,"1",4,20000
"1504253",12,"0",0,NA
"1505541",70,"1",2,30700
"1505541",61,"1",4,10300
"1507982",89,"2",4,17000
"1507982",82,"2",4,9200
"1508601",51,"2",2,15000
"1509620",42,"1",4,116030
"1509620",31,"2",4,0
"1509620",1,"0",0,NA
"1510239",39,"1",4,30000
"1510239",44,"1",4,36200
"1511284",42,"1",4,34000
"1511284",39,"1",4,22000
"1511284",17,"2",4,0
"1511284",16,"2",0,0
"1511284",14,"0",0,NA
"1511284",11,"0",0,NA
"1511472",51,"1",3,27020
"1511472",54,"1",4,28130
"1512732",84,"2",4,8000
"1512963",38,"1",4,10000
"1512997",75,"2",2,14200
"1512997",48,"1",4,15000
"1513777",33,"1",4,38000
