"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0464783","50100",21,0,1,"02",21300
"0464868","50100",15,0,0,"02",0
"0466437","50100",38,0,2,"02",76800
"0467216","50100",21,0,5,"02",76320
"0467553","50100",10,0,2,"02",71000
"0467656","50100",42,0,2,"04",19000
"0467781","50100",15,0,0,"02",0
"0468137","50100",11,0,3,"02",26800
"0468848","50100",53,0,1,"02",44900
"0469039","50100",5,0,3,"02",70504
"0469706","50100",0,1,1,"  ",0
"0469852","50100",26,0,1,"02",18000
"0469909","50100",11,0,3,"02",68520
"0470065","50100",10,0,1,"02",25200
"0471236","50100",11,0,1,"02",39000
"0471399","50100",10,0,2,"04",35400
"0472124","50100",10,0,3,"02",43120
"0473429","50100",10,0,4,"02",21700
"0473947","50100",32,0,3,"02",79800
"0474117","50100",42,0,5,"02",22000
"0476020","50100",37,0,1,"09",10600
"0476518","50100",16,0,3,"02",126300
"0478931","50100",15,0,0,"02",0
"0479020","50100",15,0,0,"04",0
"0481268","50100",37,0,2,"02",28800
"0481880","50100",10,0,1,"02",13500
"0483673","50100",16,0,1,"02",70700
"0483799","50100",32,0,5,"02",59000
"0484094","50100",15,0,0,"02",0
"0484167","50100",0,2,1,"  ",0
"0484590","50100",32,0,2,"02",45320
"0485991","50100",11,0,3,"07",113540
"0486178","50100",10,0,2,"02",72300
"0487125","50100",15,0,0,"02",0
"0488269","50100",16,0,2,"02",7200
"0488660","50100",11,0,7,"02",82000
"0489262","50100",10,0,2,"03",35900
"0489551","50100",0,1,1,"  ",0
"0489916","50100",22,0,0,"02",0
"0490242","50100",10,0,2,"02",43700
"0490460","50100",22,0,0,"02",0
"0494376","50100",26,0,2,"06",3900
"0495107","50100",10,0,1,"02",8600
"0496701","50100",10,0,2,"02",28000
"0497292","50100",15,0,0,"06",0
"0498393","50100",21,0,5,"02",90000
"0498459","50100",11,0,3,"04",12000
"0499751","50100",11,0,2,"02",16600
"0500164","50100",21,0,5,"05",155100
"0500353","50100",38,0,3,"02",79200
"0500802","50100",43,0,1,"07",13400
"0501550","50100",43,0,1,"02",85950
"0502514","50100",0,2,1,"  ",0
"0503177","50100",0,2,1,"  ",0
"0503292","50100",11,0,1,"02",30000
"0503330","50100",11,0,6,"02",65890
"0503428","50100",11,0,2,"02",160000
"0503461","50100",10,0,2,"02",96340
"0504798","50100",15,0,0,"02",0
"0504894","50100",11,0,2,"04",31820
"0505266","50100",10,0,3,"02",53000
"0505574","50100",10,0,2,"02",42540
"0505654","50100",10,0,2,"02",26400
"0506028","50100",27,0,1,"06",56600
"0507737","50100",11,0,1,"05",0
"0507804","50100",37,0,1,"05",48000
"0508963","50100",10,0,2,"02",12100
"0509588","50100",11,0,2,"06",52690
"0511968","50100",0,1,1,"  ",0
"0512851","50100",37,0,4,"02",70450
"0513252","50100",10,0,4,"02",126000
"0513496","50100",11,0,2,"02",45000
"0514244","50100",5,0,4,"02",66900
"0514395","50100",59,0,4,"05",43700
"0514714","50100",26,0,4,"01",91500
"0514911","50100",37,0,4,"01",21310
"0515136","50100",16,0,3,"02",33990
"0515389","50100",48,0,1,"08",5300
"0515609","50100",11,0,3,"02",65000
"0516084","50100",11,0,2,"02",85500
"0516381","50100",16,0,2,"02",43700
"0517485","50100",11,0,3,"02",36600
"0517502","50100",11,0,1,"05",29800
"0518285","50100",14,0,0,"05",0
"0518336","50100",37,0,3,"01",54400
"0518983","50100",11,0,3,"02",50640
"0519226","50100",37,0,1,"01",26660
"0519785","50100",14,0,0,"05",0
"0520374","50100",15,0,0,"02",0
"0521402","50100",11,0,4,"02",82200
"0523093","50100",11,0,3,"02",64520
"0524250","50100",15,0,0,"07",0
"0525798","50100",64,0,3,"02",46200
"0526114","50100",37,0,1,"04",0
"0526190","50100",27,0,1,"02",1500
"0527421","50100",43,0,2,"02",23800
"0527843","50100",10,0,2,"02",7200
"0527921","50100",10,0,4,"02",29000
"0528533","50100",0,2,1,"  ",0
"0529436","50100",22,0,0,"02",0
"0530439","50100",11,0,2,"02",88000
"0530516","50100",14,0,0,"02",0
"0530570","50100",26,0,4,"02",80650
"0531486","50100",21,0,2,"02",10520
"0531511","50100",10,0,1,"02",25000
"0532405","50100",22,0,0,"03",0
"0532593","50100",16,0,1,"02",18420
"0532888","50100",21,0,5,"02",57000
"0533013","50100",48,0,1,"02",41700
"0533050","50100",15,0,0,"01",0
"0533440","50100",0,2,1,"  ",0
"0533674","50100",27,0,5,"02",79460
"0534491","50100",10,0,1,"02",21700
"0534688","50100",11,0,2,"02",110000
"0535610","50100",11,0,1,"02",23800
"0536095","50100",16,0,2,"02",72000
"0536291","50100",26,0,3,"01",21500
"0537121","50100",11,0,5,"02",36000
"0537769","50100",10,0,2,"02",7300
"0537878","50100",10,0,3,"02",39850
"0537908","50100",10,0,3,"02",41150
"0537991","50100",10,0,1,"02",17500
"0539785","50100",11,0,6,"02",30000
"0540060","50100",10,0,4,"01",35500
"0540069","50100",11,0,2,"02",87500
"0542539","50100",42,0,2,"05",21000
"0544756","50100",21,0,2,"02",81700
"0546264","50100",10,0,4,"02",83000
"0547403","50100",16,0,1,"02",23200
"0548483","50100",11,0,6,"01",35300
"0548964","50100",5,0,4,"02",106500
"0549035","50100",21,0,2,"05",52100
"0549850","50100",11,0,3,"02",74000
"0550152","50100",15,0,0,"02",0
"0550475","50100",11,0,2,"02",29300
"0550704","50100",0,2,1,"  ",0
"0552533","50100",10,0,1,"04",35400
"0552625","50100",11,0,2,"04",52700
"0554719","50100",15,0,0,"09",0
"0555132","50100",11,0,2,"02",34300
"0555396","50100",11,0,2,"02",30200
"0555455","50100",11,0,4,"02",46300
"0556121","50100",14,0,0,"04",0
"0556206","50100",10,0,2,"02",33380
"0556248","50100",11,0,2,"02",14300
"0558139","50100",25,0,2,"02",7210
"0558397","50100",26,0,2,"02",33100
"0558662","50100",47,0,4,"02",104300
"0559144","50100",11,0,2,"02",45210
"0559200","50100",16,0,2,"02",50200
"0560283","50100",11,0,3,"02",132400
"0560494","50100",26,0,1,"02",55120
"0560536","50100",37,0,2,"02",168300
"0561239","50100",11,0,2,"02",96900
"0561311","50100",16,0,1,"06",9450
"0562643","50100",0,1,1,"  ",0
"0563135","50100",11,0,1,"02",12230
"0563352","50100",8,0,0,"02",0
"0563575","50100",10,0,1,"02",37500
"0564626","50100",67,0,0,"08",0
"0565137","50100",15,0,1,"02",29450
"0566947","50100",16,0,2,"02",31100
"0567219","50100",16,0,3,"02",70000
"0567237","50100",11,0,2,"02",41000
"0567519","50100",30,0,0,"01",0
"0568994","50100",11,0,4,"02",39030
"0569771","50100",11,0,2,"02",46000
"0570456","50100",16,0,3,"01",12450
"0570643","50100",15,0,0,"04",0
"0571843","50100",8,0,0,"02",0
"0574302","50100",11,0,1,"02",52000
"0575021","50100",22,0,0,"02",0
"0576428","50100",11,0,3,"02",52000
"0576519","50100",11,0,1,"05",41200
"0576578","50100",0,1,1,"  ",0
"0577104","50100",47,0,5,"01",21540
"0577143","50100",16,0,2,"02",27530
"0577859","50100",16,0,2,"02",40000
"0577962","50100",6,0,2,"02",22300
"0578674","50100",11,0,4,"02",120400
"0578952","50100",32,0,1,"06",6000
"0579166","50100",16,0,2,"02",37140
"0580254","50100",43,0,1,"09",6700
"0580732","50100",16,0,5,"02",75000
"0581889","50100",11,0,2,"02",65900
"0582300","50100",11,0,2,"02",54100
"0583199","50100",48,0,5,"02",65000
"0583848","50100",22,0,0,"02",0
"0584503","50100",58,0,5,"02",62000
"0585111","50100",11,0,2,"05",71340
"0586122","50100",15,0,0,"02",0
"0586505","50100",15,0,1,"06",3900
"0586518","50100",26,0,1,"01",5200
"0586737","50100",11,0,2,"02",136000
"0587289","50100",10,0,1,"06",10400
"0587681","50100",13,0,6,"02",42700
"0588371","50100",16,0,1,"02",16000
"0588897","50100",0,2,1,"  ",0
"0589805","50100",10,0,2,"02",185000
"0589966","50100",16,0,1,"02",30000
"0590619","50100",37,0,4,"02",81250
"0591325","50100",21,0,5,"02",78000
"0592609","50100",22,0,0,"02",0
"0593635","50100",0,2,1,"  ",0
"0594002","50100",0,2,1,"  ",0
"0594323","50100",10,0,1,"01",15000
"0594620","50100",11,0,3,"02",26530
"0594804","50100",11,0,2,"02",21540
"0595110","50100",5,0,2,"02",59500
"0596653","50100",10,0,2,"02",28300
"0596871","50100",14,0,0,"05",0
"0596935","50100",15,0,0,"02",0
"0597089","50100",16,0,6,"02",74700
"0597606","50100",15,0,0,"04",0
"0597877","50100",32,0,1,"02",24000
"0597943","50100",21,0,1,"02",10000
"0598046","50100",10,0,1,"02",10700
"0598078","50100",21,0,1,"01",4800
"0598220","50100",10,0,1,"02",50000
"0598385","50100",42,0,4,"02",100500
"0599014","50100",15,0,0,"02",0
"0600242","50100",37,0,3,"02",72150
"0600556","50100",32,0,2,"04",18004
"0600897","50100",10,0,4,"02",104500
"0601053","50100",15,0,0,"02",0
"0601406","50100",15,0,0,"02",0
"0601451","50100",27,0,1,"06",7200
"0603376","50100",0,2,1,"  ",0
"0603833","50100",11,0,2,"02",92500
"0604477","50100",11,0,3,"02",67000
"0604510","50100",10,0,5,"01",10500
"0606570","50100",11,0,2,"02",80000
"0606856","50100",11,0,2,"02",24300
"0607111","50100",32,0,1,"02",38600
"0607116","50100",11,0,3,"02",74500
"0608317","50100",0,2,1,"  ",0
"0609564","50100",16,0,4,"02",91784
"0609891","50100",16,0,3,"04",48900
"0610272","50100",11,0,2,"02",53100
"0613299","50100",22,0,0,"02",0
"0614445","50100",47,0,3,"02",65300
"0614775","50100",16,0,2,"02",41550
"0615135","50100",42,0,3,"02",95600
"0616118","50100",10,0,2,"02",20000
"0616915","50100",10,0,2,"02",27000
"0617148","50100",10,0,4,"02",72440
"0617529","50100",21,0,2,"01",51500
"0617846","50100",22,0,0,"07",0
"0618010","50100",37,0,1,"05",20000
"0620722","50100",22,0,0,"02",0
"0621433","50100",32,0,1,"06",10620
"0623007","50100",0,2,1,"  ",0
"0623166","50100",27,0,2,"02",57800
"0623318","50100",37,0,5,"02",57890
"0623367","50100",11,0,2,"02",25680
"0624650","50100",6,0,3,"04",48200
"0624691","50100",15,0,0,"02",0
"0625594","50100",16,0,4,"02",88000
"0625838","50100",15,0,2,"02",20700
"0627546","50100",37,0,3,"02",26940
"0630152","50100",15,0,0,"02",0
"0630441","50100",14,0,0,"02",0
"0632019","50100",11,0,4,"02",44200
"0632841","50100",11,0,5,"02",35000
"0633433","50100",11,0,2,"02",67100
"0634772","50100",11,0,3,"02",115000
"0634838","50100",59,0,0,"02",0
"0635104","50100",38,0,2,"02",90200
"0636247","50100",32,0,2,"05",18900
"0637562","50100",11,0,2,"02",53500
"0640606","50100",11,0,5,"02",88040
"0641196","50100",15,0,4,"01",24900
"0642219","50100",0,2,1,"  ",0
"0642706","50100",21,0,1,"02",15510
"0643104","50100",21,0,3,"02",108500
"0643613","50100",15,0,0,"02",0
"0643817","50100",15,0,0,"02",0
"0644562","50100",0,1,1,"  ",0
"0644929","50100",0,1,1,"  ",0
"0645381","50100",11,0,2,"02",67000
"0646140","50100",43,0,1,"02",36800
"0646595","50100",37,0,2,"03",10750
"0646710","50100",11,0,3,"01",8830
"0646852","50100",37,0,2,"04",59000
"0648564","50100",43,0,2,"02",53300
"0650283","50100",42,0,2,"04",40800
"0650787","50100",11,0,2,"02",166200
"0651315","50100",16,0,5,"02",87800
"0654266","50100",11,0,2,"01",130000
"0654308","50100",10,0,1,"02",12500
"0655424","50100",10,0,4,"02",268340
"0655881","50100",14,0,0,"06",0
"0655940","50100",10,0,2,"02",138300
"0657510","50100",11,0,3,"02",79000
"0657831","50100",15,0,0,"02",0
"0658072","50100",11,0,3,"02",43400
"0658431","50100",0,2,1,"  ",0
"0658720","50100",15,0,0,"02",0
"0660012","50100",10,0,1,"02",16800
"0661615","50100",22,0,0,"02",0
"0662119","50100",37,0,1,"02",400
"0662348","50100",16,0,2,"02",32300
"0663112","50100",21,0,3,"02",31500
"0663515","50100",15,0,0,"02",0
"0663882","50100",11,0,4,"04",45000
"0664478","50100",0,2,1,"  ",0
"0665323","50100",16,0,4,"02",55000
"0665578","50100",11,0,3,"02",31000
"0665584","50100",32,0,2,"04",7000
"0665728","50100",15,0,0,"07",0
"0666161","50100",15,0,0,"05",0
"0666276","50100",44,0,0,"02",0
"0666312","50100",10,0,2,"02",47700
"0666803","50100",22,0,3,"02",17000
"0667030","50100",10,0,2,"02",157000
"0667592","50100",10,0,4,"02",96130
"0667866","50100",37,0,3,"02",69018
"0668272","50100",0,1,1,"  ",0
"0668700","50100",11,0,2,"02",90000
"0669014","50100",38,0,4,"02",99900
"0669041","50100",48,0,2,"02",136000
"0669080","50100",14,0,0,"02",0
"0669560","50100",53,0,3,"02",99000
"0670050","50100",10,0,4,"02",114000
"0670182","50100",10,0,5,"02",41700
"0670697","50100",32,0,4,"02",185200
"0670770","50100",42,0,3,"02",84420
"0671529","50100",42,0,2,"09",15000
"0672084","50100",37,0,2,"02",45900
"0672764","50100",16,0,2,"02",27700
"0673759","50100",30,0,0,"02",0
"0674442","50100",10,0,6,"02",76500
"0674574","50100",11,0,1,"01",5000
"0675195","50100",16,0,1,"03",600
"0675280","50100",37,0,3,"02",33070
"0675584","50100",0,1,1,"  ",0
"0675623","50100",10,0,2,"02",28400
"0676255","50100",22,0,0,"02",0
"0676730","50100",15,0,0,"02",0
"0677171","50100",11,0,4,"04",55420
"0677294","50100",27,0,3,"02",155660
"0677338","50100",10,0,1,"08",19200
"0678122","50100",21,0,2,"02",30800
"0678135","50100",31,0,1,"06",12000
"0678260","50100",16,0,2,"01",24700
"0678314","50100",42,0,4,"02",12500
"0678824","50100",15,0,0,"02",0
"0679069","50100",11,0,1,"05",51200
"0680203","50100",38,0,1,"04",10920
"0680368","50100",0,2,1,"  ",0
"0681142","50100",6,0,3,"02",43000
"0682624","50100",10,0,2,"02",48000
"0683233","50100",53,0,5,"03",37510
"0683457","50100",11,0,2,"02",35300
"0683543","50100",26,0,2,"06",40000
"0683566","50100",16,0,3,"04",10600
"0683631","50100",15,0,0,"08",0
"0684552","50100",10,0,5,"02",47000
"0684712","50100",37,0,1,"07",11150
"0686207","50100",42,0,2,"02",68800
"0686913","50100",15,0,5,"02",41100
"0686988","50100",14,0,0,"02",0
"0687435","50100",16,0,4,"02",91500
"0687767","50100",15,0,0,"02",0
"0688057","50100",15,0,2,"02",38640
"0689033","50100",10,0,4,"01",28300
"0689479","50100",15,0,0,"03",0
"0690107","50100",10,0,3,"02",65500
"0690252","50100",26,0,2,"02",43400
"0691366","50100",14,0,0,"03",0
"0692022","50100",11,0,3,"02",51000
"0692158","50100",11,0,4,"02",42000
"0692438","50100",11,0,6,"02",65700
"0694165","50100",15,0,0,"02",0
"0694273","50100",0,2,1,"  ",0
"0695565","50100",32,0,1,"02",25300
"0695812","50100",32,0,2,"02",63640
"0695843","50100",14,0,0,"02",0
"0695948","50100",10,0,2,"02",27400
"0696425","50100",15,0,1,"02",21000
"0696846","50100",11,0,4,"02",80000
"0697009","50100",11,0,3,"01",16900
"0697011","50100",31,0,2,"04",77800
"0698164","50100",10,0,2,"02",19200
"0698217","50100",15,0,2,"02",26200
"0698983","50100",11,0,1,"02",46500
"0699731","50100",11,0,2,"02",122500
"0699796","50100",43,0,4,"02",67870
"0700011","50100",15,0,0,"02",0
"0700557","50100",16,0,1,"02",30000
"0701315","50100",11,0,3,"01",50000
"0702052","50100",11,0,1,"02",10000
"0702296","50100",37,0,3,"04",32270
"0702725","50100",16,0,2,"02",77900
"0705106","50100",11,0,1,"02",115900
"0705169","50100",43,0,3,"04",18760
"0705324","50100",15,0,0,"02",0
"0705703","50100",47,0,4,"04",42000
"0706111","50100",16,0,2,"02",28100
"0708417","50100",11,0,4,"02",42800
"0708865","50100",42,0,2,"02",104700
"0709214","50100",11,0,4,"02",58740
"0710390","50100",11,0,1,"04",22000
"0710523","50100",37,0,2,"04",42400
"0711021","50100",14,0,0,"05",0
"0712410","50100",15,0,0,"02",0
"0713126","50100",16,0,3,"02",74200
"0713307","50100",48,0,1,"02",30000
"0713498","50100",16,0,1,"02",53700
"0713935","50100",11,0,4,"02",35300
"0714685","50100",32,0,1,"03",6000
"0715468","50100",0,2,1,"  ",0
"0715682","50100",31,0,3,"03",85000
"0717986","50100",15,0,0,"02",0
"0718936","50100",16,0,2,"02",105300
"0721744","50100",16,0,4,"01",21000
"0722125","50100",10,0,3,"02",23600
"0722563","50100",10,0,2,"02",31000
"0722643","50100",5,0,3,"02",34670
"0722923","50100",11,0,2,"04",15600
"0723530","50100",11,0,4,"02",65500
"0723602","50100",42,0,1,"09",35200
"0723971","50100",14,0,0,"02",0
"0724415","50100",11,0,4,"02",202200
"0724688","50100",37,0,1,"02",45000
"0724862","50100",15,0,0,"01",0
"0725644","50100",16,0,1,"04",6670
"0726720","50100",10,0,1,"02",19700
"0727657","50100",21,0,3,"02",45000
"0728204","50100",16,0,4,"02",60200
"0728986","50100",21,0,1,"02",16600
"0731399","50100",51,0,0,"02",0
"0732180","50100",0,2,1,"  ",0
"0732471","50100",15,0,0,"02",0
"0734664","50100",53,0,3,"02",55900
"0735106","50100",10,0,5,"02",64100
"0736429","50100",10,0,3,"02",23300
"0736471","50100",0,2,1,"  ",0
"0737137","50100",11,0,3,"06",59500
"0737252","50100",15,0,0,"02",0
"0737503","50100",7,0,0,"01",0
"0737557","50100",31,0,1,"02",25500
"0738473","50100",0,2,1,"  ",0
"0739687","50100",11,0,1,"02",29000
"0740174","50100",42,0,1,"01",6900
"0740794","50100",31,0,2,"06",51160
"0742241","50100",43,0,2,"02",55000
"0742403","50100",16,0,3,"02",59700
"0743243","50100",10,0,3,"02",63000
"0743355","50100",14,0,0,"02",0
"0745013","50100",21,0,1,"02",34500
"0745041","50100",43,0,3,"06",44270
"0746118","50100",16,0,2,"02",85200
"0746122","50100",15,0,0,"03",0
"0746161","50100",53,0,1,"06",31100
"0746600","50100",42,0,1,"02",29500
"0746849","50100",21,0,1,"02",6000
"0747266","50100",22,0,0,"02",0
"0750018","50100",43,0,1,"05",800
"0751906","50100",11,0,2,"02",49100
"0752394","50100",10,0,4,"04",29800
"0752760","50100",11,0,2,"02",66000
"0753100","50100",0,2,1,"  ",0
"0753678","50100",32,0,3,"04",43600
"0754012","50100",11,0,6,"02",39600
"0754418","50100",16,0,3,"02",81000
"0754563","50100",11,0,2,"02",102950
"0754862","50100",27,0,2,"02",104700
"0754988","50100",10,0,2,"02",150300
"0756357","50100",0,1,1,"  ",0
"0756369","50100",14,0,0,"02",0
"0756702","50100",21,0,4,"01",37000
"0758176","50100",14,0,0,"02",0
"0758283","50100",16,0,1,"01",32200
"0758742","50100",0,2,1,"  ",0
"0759167","50100",10,0,3,"02",146660
"0760146","50100",15,0,0,"02",0
"0760303","50100",15,0,0,"04",0
"0760346","50100",10,0,3,"01",39000
"0760834","50100",16,0,1,"02",48000
"0761582","50100",16,0,2,"01",68800
"0761629","50100",0,1,1,"  ",0
"0762935","50100",16,0,1,"02",37700
"0762979","50100",37,0,1,"01",43300
"0763440","50100",10,0,2,"02",41900
"0764328","50100",37,0,1,"08",8400
"0764896","50100",22,0,0,"02",0
"0765584","50100",11,0,2,"02",85700
"0766868","50100",11,0,2,"02",27000
"0768093","50100",16,0,1,"02",23300
"0769528","50100",22,0,0,"02",0
"0769746","50100",16,0,1,"06",8000
"0770180","50100",15,0,0,"08",0
"0773444","50100",11,0,4,"02",46000
"0775331","50100",10,0,2,"02",133200
"0775805","50100",16,0,2,"02",17200
"0776079","50100",0,2,1,"  ",0
"0776147","50100",11,0,2,"01",17104
"0776314","50100",10,0,1,"03",26500
"0778110","50100",11,0,2,"02",40000
"0780290","50100",15,0,0,"02",0
"0780643","50100",37,0,4,"02",27100
"0780895","50100",11,0,1,"02",16000
"0781021","50100",16,0,1,"02",30000
"0781879","50100",15,0,0,"02",0
"0782203","50100",15,0,0,"02",0
"0782744","50100",43,0,2,"02",41300
"0783468","50100",10,0,2,"02",39700
"0783656","50100",14,0,0,"02",0
"0783821","50100",16,0,3,"03",53150
"0783945","50100",11,0,2,"01",54000
"0784137","50100",22,0,3,"02",190000
"0784953","50100",26,0,1,"02",28600
"0785118","50100",37,0,4,"02",1e+05
"0785873","50100",15,0,0,"01",0
"0786133","50100",10,0,3,"04",63600
"0787119","50100",16,0,1,"05",28600
"0787223","50100",21,0,2,"02",56300
"0787366","50100",47,0,2,"02",49790
"0788206","50100",27,0,4,"02",115000
"0788934","50100",0,2,1,"  ",0
"0789945","50100",11,0,2,"02",62400
"0789998","50100",22,0,3,"02",37820
"0790436","50100",11,0,1,"02",24700
"0790543","50100",48,0,1,"02",38620
"0790620","50100",37,0,3,"02",26500
"0791467","50100",44,0,0,"02",0
"0792044","50100",0,2,1,"  ",0
"0792216","50100",10,0,2,"02",24620
"0792499","50100",30,0,0,"02",0
"0793303","50100",11,0,3,"02",142000
"0793306","50100",10,0,2,"02",76740
"0795637","50100",0,1,1,"  ",0
"0796130","50100",11,0,5,"02",27700
"0796806","50100",11,0,3,"02",57100
"0797142","50100",10,0,3,"02",50000
"0798335","50100",11,0,2,"01",24200
"0798472","50100",15,0,3,"02",69830
"0799304","50100",15,0,0,"02",0
"0802179","50100",10,0,2,"02",29400
"0802209","50100",11,0,1,"02",17600
"0802534","50100",16,0,1,"05",0
"0803488","50100",48,0,3,"02",58000
"0804095","50100",10,0,2,"02",36090
"0804456","50100",47,0,1,"04",35500
"0804764","50100",10,0,2,"02",100610
"0805984","50100",16,0,1,"02",18000
"0806105","50100",21,0,6,"02",44300
"0808257","50100",10,0,2,"02",0
"0808839","50100",11,0,2,"02",66500
"0809317","50100",48,0,2,"02",109080
"0809978","50100",23,0,0,"02",0
"0810055","50100",16,0,7,"02",66700
"0810183","50100",32,0,1,"02",15000
"0810871","50100",11,0,3,"01",34100
"0811545","50100",11,0,1,"07",5300
"0812513","50100",0,2,1,"  ",0
"0813558","50100",16,0,2,"01",27000
"0813894","50100",0,2,1,"  ",0
"0814709","50100",10,0,4,"02",46000
"0815105","50100",37,0,4,"02",70000
"0815283","50100",11,0,2,"01",33100
"0815744","50100",16,0,1,"05",24770
"0816555","50100",10,0,2,"01",43100
"0816854","50100",10,0,2,"02",76000
"0819541","50100",37,0,5,"02",70000
"0819572","50100",10,0,2,"02",19000
"0820288","50100",31,0,4,"02",40040
"0820371","50100",51,0,0,"02",0
"0821123","50100",15,0,0,"02",0
"0821796","50100",16,0,2,"02",18100
"0822120","50100",11,0,2,"02",36600
"0823239","50100",10,0,2,"08",32650
"0823643","50100",53,0,2,"01",14700
"0824682","50100",16,0,2,"02",47000
"0825027","50100",11,0,4,"02",40400
"0825770","50100",16,0,2,"02",16500
"0825874","50100",10,0,5,"02",43000
"0827241","50100",10,0,1,"02",20400
"0827545","50100",11,0,2,"02",16360
"0827823","50100",11,0,1,"02",20900
"0827965","50100",10,0,7,"02",45100
"0828417","50100",27,0,3,"02",42050
"0828737","50100",11,0,2,"02",101000
"0828798","50100",11,0,4,"02",58000
