"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"6228994","25040",24,0,4,"02",105600
"6229024","25020",21,0,3,"06",71100
"6229040","25050",16,0,3,"05",145000
"6229101","25110",19,0,1,"03",50000
"6229124","25120",18,0,2,"02",387940
"6229206","25060",0,2,1,"  ",0
"6229207","25120",22,0,1,"03",8000
"6229249","25060",24,0,4,"02",74300
"6229292","25060",16,0,4,"02",123250
"6229359","25090",16,0,1,"04",33000
"6229585","25030",21,0,2,"08",37100
"6229758","25060",6,0,2,"02",29850
"6229791","25010",8,0,6,"02",24790
"6229869","25020",0,1,1,"  ",0
"6229949","25030",19,0,4,"02",51200
"6229986","25050",22,0,2,"04",95000
"6230089","25100",27,0,3,"08",75000
"6230254","25050",24,0,2,"02",64000
"6230269","25060",13,0,4,"02",101110
"6230288","25050",29,0,2,"02",72300
"6230542","25010",16,0,1,"05",20000
"6230583","25030",26,0,1,"07",7600
"6230676","25040",21,0,1,"02",48000
"6230838","25010",16,0,2,"02",37000
"6230899","25040",25,0,3,"02",52300
"6230903","25080",24,0,2,"03",66000
"6230941","25090",29,0,2,"09",69100
"6230964","25120",19,0,0,"05",0
"6231066","25010",0,2,1,"  ",0
"6231137","25050",19,0,4,"07",40000
"6231181","25030",29,0,3,"02",71000
"6231256","25090",18,0,3,"05",80800
"6231271","25050",19,0,3,"04",83000
"6231346","25020",28,0,0,"01",0
"6231351","25090",16,0,2,"05",29800
"6231369","25130",19,0,2,"01",66640
"6231461","25020",24,0,3,"04",15000
"6231537","25130",27,0,4,"06",7500
"6231631","25060",10,0,1,"02",27020
"6231636","25100",16,0,4,"02",133800
"6231736","25110",27,0,4,"08",45600
"6231761","25090",0,2,1,"  ",0
"6231780","25090",29,0,3,"07",8000
"6231845","25010",5,0,4,"02",31600
"6232038","25120",14,0,2,"02",112130
"6232073","25070",14,0,1,"06",0
"6232205","25080",42,0,1,"03",30000
"6232253","25120",19,0,3,"02",30700
"6232320","25040",18,0,0,"02",0
"6232350","25010",19,0,5,"02",38220
"6232353","25070",24,0,2,"05",21000
"6232375","25090",18,0,4,"02",49820
"6232502","25120",5,0,1,"02",1800
"6232515","25120",10,0,6,"05",15800
"6232629","25010",19,0,2,"02",49300
"6232770","25060",27,0,4,"05",70000
"6232791","25010",16,0,4,"05",10200
"6232797","25040",24,0,2,"03",180000
"6232946","25080",22,0,1,"04",60000
"6233179","25020",18,0,1,"02",67000
"6233185","25070",5,0,2,"02",29000
"6233201","25100",27,0,1,"02",22500
"6233220","25040",19,0,0,"02",0
"6233477","25060",22,0,1,"07",60000
"6233508","25070",18,0,1,"05",48000
"6233569","25100",0,2,1,"  ",0
"6233598","25010",21,0,5,"04",48900
"6233611","25050",22,0,1,"02",52000
"6233667","25100",18,0,2,"02",58500
"6233687","25130",14,0,2,"02",32000
"6233688","25100",24,0,2,"03",326000
"6233989","25110",19,0,2,"02",61000
"6234014","25030",11,0,5,"05",19800
"6234076","25130",15,0,0,"08",0
"6234258","25100",0,1,1,"  ",0
"6234275","25060",16,0,2,"02",51000
"6234308","25130",19,0,4,"02",105000
"6234322","25100",21,0,1,"08",41000
"6234368","25020",17,0,3,"02",380300
"6234481","25110",29,0,4,"02",68500
"6234486","25100",21,0,1,"02",78600
"6234510","25020",16,0,2,"02",72700
"6234624","25010",13,0,3,"02",75600
"6234671","25020",27,0,5,"02",153200
"6234718","25110",19,0,1,"03",83500
"6234786","25090",21,0,2,"05",71200
"6234840","25040",13,0,3,"06",87000
"6234891","25120",22,0,4,"02",75000
"6234916","25100",18,0,3,"03",81000
"6234943","25130",21,0,1,"02",0
"6235063","25030",16,0,1,"09",11800
"6235115","25120",16,0,3,"02",90980
"6235170","25130",19,0,4,"04",7200
"6235239","25070",13,0,2,"02",142170
"6235319","25070",24,0,3,"02",50400
"6235332","25060",18,0,1,"04",50600
"6235357","25100",0,2,1,"  ",0
"6235374","25120",15,0,0,"02",0
"6235450","25070",0,2,1,"  ",0
"6235479","25090",22,0,2,"07",13000
"6235502","25040",22,0,4,"02",159000
"6235520","25080",14,0,3,"05",45100
"6235535","25060",13,0,1,"02",9800
"6235602","25010",13,0,6,"02",40300
"6235646","25010",6,0,2,"02",34600
"6235858","25010",18,0,0,"04",0
"6235866","25050",16,0,1,"02",26800
"6235889","25090",16,0,2,"02",0
"6235901","25010",19,0,4,"08",51500
"6235909","25110",19,0,2,"03",89400
"6235968","25120",6,0,0,"02",0
"6235977","25040",0,2,1,"  ",0
"6235997","25060",14,0,2,"02",0
"6236105","25100",17,0,2,"02",28300
"6236125","25030",25,0,0,"05",0
"6236158","25050",21,0,1,"04",41000
"6236171","25090",17,0,4,"02",54000
"6236199","25100",13,0,3,"02",44800
"6236216","25060",17,0,3,"06",16200
"6236525","25090",24,0,2,"07",56200
"6236580","25010",14,0,2,"02",34300
"6236712","25090",27,0,2,"04",50200
"6236787","25030",19,0,1,"04",5800
"6236859","25030",13,0,7,"04",118500
"6236911","25090",24,0,3,"06",15100
"6237014","25030",22,0,2,"02",0
"6237418","25030",24,0,4,"02",106100
"6237502","25040",24,0,2,"02",95230
"6237544","25020",25,0,3,"02",71020
"6237578","25040",22,0,2,"04",98600
"6237583","25040",16,0,1,"01",28000
"6237642","25010",24,0,2,"02",42470
"6237687","25010",16,0,2,"05",40960
"6237709","25040",16,0,4,"02",60200
"6237758","25030",22,0,4,"05",2500
"6237802","25100",30,0,1,"02",104000
"6237845","25130",0,2,1,"  ",0
"6237890","25020",21,0,1,"02",65200
"6237943","25070",40,0,1,"04",28000
"6238029","25120",16,0,2,"02",143000
"6238079","25120",6,0,0,"02",0
"6238137","25130",24,0,4,"02",123400
"6238200","25080",27,0,2,"05",161100
"6238247","25070",19,0,4,"02",122000
"6238372","25070",22,0,4,"02",70700
"6238456","25050",24,0,1,"02",26000
"6238470","25090",22,0,1,"04",0
"6238482","25120",16,0,4,"02",44850
"6238622","25120",19,0,0,"02",0
"6238690","25120",6,0,0,"02",0
"6238694","25010",5,0,4,"02",134500
"6238789","25110",19,0,2,"05",43000
"6238797","25120",21,0,3,"04",55000
"6238919","25130",16,0,2,"04",13400
"6238981","25060",19,0,4,"02",124200
"6239009","25010",19,0,2,"02",5000
"6239304","25040",26,0,1,"02",38000
"6239323","25120",24,0,3,"02",96210
"6239357","25130",21,0,0,"09",0
"6239364","25090",24,0,2,"03",28600
"6239545","25050",19,0,4,"03",43000
"6239567","25130",21,0,2,"02",17300
"6239572","25040",27,0,4,"02",210000
"6239626","25100",22,0,3,"02",343500
"6239627","25070",21,0,1,"02",20600
"6239722","25090",35,0,2,"02",22800
"6239746","25130",16,0,4,"05",62000
"6239908","25100",24,0,5,"02",460300
"6239953","25030",19,0,4,"02",126800
"6239965","25030",16,0,1,"02",35100
"6240332","25010",30,0,4,"02",16500
"6240337","25020",19,0,5,"02",322000
"6240350","25100",13,0,2,"02",69700
"6240441","25090",16,0,2,"05",89000
"6240560","25100",21,0,2,"04",32000
"6240589","25040",27,0,1,"09",16000
"6240590","25060",16,0,3,"02",50100
"6240695","25120",11,0,3,"02",106500
"6240707","25100",19,0,1,"02",45000
"6240769","25020",35,0,3,"02",17890
"6240771","25080",22,0,1,"04",52700
"6240835","25130",14,0,3,"02",62730
"6240913","25010",17,0,1,"02",8000
"6240985","25090",22,0,3,"05",108000
"6241006","25100",13,0,2,"02",115800
"6241124","25100",16,0,3,"02",104280
"6241223","25040",14,0,2,"02",66600
"6241243","25010",19,0,1,"05",7760
"6241410","25090",0,1,1,"  ",0
"6241424","25090",16,0,2,"05",20000
"6241454","25110",21,0,1,"04",11100
"6241513","25080",25,0,1,"09",70000
"6241516","25050",16,0,4,"02",87800
"6241635","25030",24,0,3,"02",107500
"6241662","25090",24,0,1,"09",20000
"6241712","25080",21,0,1,"09",345500
"6241725","25010",13,0,1,"02",8500
"6241726","25070",24,0,1,"02",36000
"6241768","25120",22,0,0,"02",0
"6241804","25020",16,0,5,"02",164520
"6241920","25090",27,0,3,"06",15100
"6241997","25030",16,0,2,"02",78800
"6242032","25080",19,0,1,"02",51200
"6242055","25100",21,0,4,"02",109300
"6242175","25070",13,0,0,"06",0
"6242265","25130",19,0,4,"06",121450
"6242275","25120",19,0,4,"02",1e+05
"6242314","25010",21,0,4,"04",58400
"6242367","25090",32,0,1,"07",5900
"6242460","25130",24,0,3,"05",37000
"6242616","25060",21,0,3,"02",47800
"6242621","25040",24,0,2,"02",0
"6242871","25010",16,0,0,"04",0
"6242895","25080",21,0,3,"09",0
"6242936","25030",0,2,1,"  ",0
"6243077","25120",37,0,5,"02",103750
"6243188","25030",19,0,4,"02",96200
"6243347","25070",24,0,2,"03",27860
"6243398","25050",22,0,2,"07",74000
"6243694","25130",19,0,3,"05",12470
"6243705","25100",52,0,0,"05",0
"6243707","25080",19,0,2,"06",26600
"6243753","25110",24,0,4,"07",13720
"6243769","25040",24,0,2,"02",52600
"6243837","25010",13,0,2,"02",55000
"6243853","25120",22,0,0,"02",0
"6243970","25010",16,0,1,"02",12300
"6244120","25090",13,0,2,"04",64030
"6244287","25010",22,0,3,"04",150700
"6244474","25010",8,0,1,"02",73000
"6244529","25090",0,2,1,"  ",0
"6244579","25050",22,0,2,"02",36100
"6244580","25090",18,0,1,"09",7500
"6244585","25040",18,0,1,"02",65420
"6244727","25090",32,0,2,"03",22000
"6244768","25030",21,0,5,"02",102510
"6244920","25010",22,0,1,"06",32000
"6244959","25060",21,0,1,"04",84500
"6244984","25100",22,0,6,"02",212000
"6245185","25090",21,0,3,"06",186300
"6245249","25070",11,0,3,"04",1910
"6245294","25030",16,0,1,"08",16310
"6245311","25090",0,2,1,"  ",0
"6245331","25030",14,0,4,"05",17300
"6245401","25100",22,0,4,"02",85700
"6245451","25110",18,0,2,"02",154000
"6245455","25110",14,0,3,"02",72600
"6245498","25070",19,0,2,"02",32000
"6245630","25090",0,2,1,"  ",0
"6245667","25120",16,0,4,"02",41800
"6245675","25060",16,0,2,"02",38000
"6245682","25120",19,0,4,"02",352020
"6245686","25030",13,0,6,"05",81500
"6245689","25130",14,0,5,"06",23000
"6245901","25100",21,0,3,"09",54000
"6245976","25100",0,2,1,"  ",0
"6246201","25060",16,0,1,"02",15000
"6246251","25050",16,0,2,"02",128000
"6246277","25030",45,0,2,"03",106000
"6246288","25010",5,0,2,"01",17800
"6246310","25100",19,0,2,"04",35200
"6246330","25130",17,0,2,"02",58000
"6246501","25060",22,0,3,"09",40300
"6246507","25100",21,0,1,"09",33000
"6246559","25100",14,0,3,"02",184000
"6246565","25120",34,0,0,"02",0
"6246623","25060",0,2,1,"  ",0
"6246697","25120",35,0,4,"02",89200
"6246712","25130",18,0,0,"02",0
"6246844","25030",13,0,2,"02",36000
"6246860","25090",27,0,1,"08",25000
"6246932","25010",6,0,0,"02",0
"6246940","25060",16,0,4,"02",119100
"6246960","25120",5,0,2,"02",11000
"6246973","25100",32,0,2,"02",316500
"6247056","25130",16,0,6,"02",49430
"6247142","25040",19,0,3,"05",68200
"6247171","25120",18,0,0,"02",0
"6247179","25010",5,0,2,"02",104000
"6247291","25020",24,0,3,"05",31120
"6247380","25090",21,0,4,"06",53590
"6247493","25010",16,0,1,"02",65000
"6247546","25120",16,0,2,"02",55600
"6247688","25120",19,0,3,"02",3700
"6247778","25040",24,0,6,"02",62500
"6247806","25070",16,0,4,"02",76000
"6247868","25010",19,0,4,"02",44500
"6247987","25090",24,0,2,"06",111880
"6248010","25080",0,2,1,"  ",0
"6248072","25030",19,0,1,"08",4950
"6248114","25070",25,0,3,"04",20000
"6248299","25090",16,0,1,"06",1600
"6248545","25020",0,1,1,"  ",0
"6248591","25120",29,0,2,"02",62570
"6248759","25050",21,0,0,"07",0
"6248782","25120",22,0,5,"02",95910
"6248877","25010",5,0,2,"02",70300
"6249001","25060",29,0,2,"02",84004
"6249019","25050",16,0,2,"02",14000
"6249048","25010",22,0,1,"02",33990
"6249072","25040",13,0,1,"04",36900
"6249321","25040",0,2,1,"  ",0
"6249635","25010",10,0,2,"02",44200
"6249655","25110",19,0,0,"07",0
"6249685","25100",0,1,1,"  ",0
"6249692","25120",25,0,0,"02",0
"6249828","25100",17,0,4,"04",143600
"6249886","25040",21,0,2,"02",73500
"6249947","25120",21,0,0,"02",0
"6250044","25040",19,0,2,"02",53000
"6250064","25100",0,1,1,"  ",0
"6250282","25040",24,0,1,"05",40000
"6250341","25100",19,0,4,"03",94000
"6250604","25070",24,0,4,"07",66900
"6250629","25120",18,0,2,"02",35630
"6250643","25020",21,0,2,"07",500
"6250654","25090",22,0,4,"06",46000
"6250740","25030",16,0,5,"02",161500
"6250893","25130",22,0,4,"04",74000
"6251071","25130",0,1,1,"  ",0
"6251267","25050",16,0,4,"04",90000
"6251272","25090",38,0,3,"05",106200
"6251402","25120",19,0,0,"02",0
"6251409","25060",27,0,3,"02",106000
"6251440","25060",24,0,4,"02",102200
"6251451","25080",29,0,2,"09",41000
"6251501","25030",16,0,2,"02",487800
"6251526","25030",16,0,5,"04",55200
"6251529","25070",25,0,3,"02",144200
"6251619","25110",16,0,1,"08",11800
"6251713","25110",11,0,3,"02",53300
"6251768","25130",19,0,1,"03",13200
"6251799","25020",11,0,2,"03",9400
"6251882","25100",21,0,6,"02",64960
"6251914","25070",24,0,1,"09",960
"6252030","25110",22,0,3,"02",94460
"6252064","25060",19,0,2,"02",17000
"6252079","25120",22,0,4,"07",110000
"6252267","25080",16,0,4,"03",82700
"6252271","25130",27,0,2,"04",50600
"6252297","25090",21,0,1,"05",78000
"6252309","25030",22,0,2,"02",53000
"6252379","25120",12,0,0,"02",0
"6252395","25130",24,0,2,"04",20650
"6252514","25100",0,2,1,"  ",0
"6252529","25040",30,0,6,"02",67500
"6252588","25110",24,0,2,"06",44860
"6252783","25070",13,0,3,"04",25900
"6252823","25010",9,0,0,"02",0
"6252845","25130",22,0,3,"02",60000
"6252898","25020",16,0,1,"08",11700
"6252939","25110",14,0,1,"02",65000
"6252965","25060",11,0,4,"04",49400
"6252973","25010",8,0,1,"02",29500
"6253018","25120",32,0,4,"05",24000
"6253078","25060",22,0,4,"02",67000
"6253134","25030",21,0,2,"02",72300
"6253211","25060",32,0,3,"05",16100
"6253278","25060",16,0,2,"02",78000
"6253327","25020",26,0,4,"02",100400
"6253363","25030",19,0,2,"02",59900
"6253493","25070",0,2,1,"  ",0
"6253536","25120",22,0,2,"02",104000
"6253550","25030",19,0,1,"05",29500
"6253605","25130",24,0,2,"05",81000
"6253667","25040",19,0,1,"06",7400
"6253732","25050",29,0,1,"05",13400
"6253754","25130",14,0,5,"04",80800
"6253773","25040",29,0,4,"02",75100
"6253814","25090",19,0,1,"06",30000
"6253893","25120",19,0,1,"02",18000
"6253911","25010",19,0,2,"02",52500
"6253914","25020",16,0,2,"02",45000
"6254018","25080",16,0,1,"08",24300
"6254022","25020",0,1,1,"  ",0
"6254273","25090",16,0,1,"04",10820
"6254337","25030",24,0,4,"02",81200
"6254394","25090",0,2,1,"  ",0
"6254501","25050",13,0,2,"02",177200
"6254627","25040",43,0,5,"05",350000
"6254756","25030",32,0,3,"02",83000
"6254772","25120",8,0,1,"02",50000
"6254829","25070",19,0,7,"06",105000
"6254871","25040",19,0,2,"02",6500
"6254881","25070",19,0,2,"02",58500
"6254894","25110",22,0,3,"02",48100
"6254917","25030",21,0,1,"08",39000
"6254919","25010",13,0,1,"07",7700
"6254966","25130",22,0,1,"09",18800
"6255152","25050",16,0,4,"04",103000
"6255257","25020",24,0,2,"02",70900
"6255305","25010",16,0,1,"02",42000
"6255367","25060",19,0,2,"02",61400
"6255418","25130",24,0,2,"02",94800
"6255420","25060",22,0,1,"02",16870
"6255579","25120",22,0,1,"02",18600
"6255737","25110",22,0,4,"02",395000
"6255794","25060",41,0,2,"02",30300
"6255811","25110",14,0,4,"02",46200
"6255964","25060",14,0,1,"02",70000
"6256174","25120",16,0,3,"02",127400
"6256285","25100",27,0,2,"09",131000
"6256463","25100",32,0,3,"02",140500
"6256547","25070",18,0,1,"08",10300
"6256615","25010",16,0,1,"08",28500
"6256650","25010",16,0,5,"02",90400
"6256695","25030",16,0,4,"05",4900
"6256718","25010",5,0,3,"02",38000
"6256830","25100",16,0,2,"04",169500
"6256910","25100",16,0,1,"02",24100
"6257012","25110",22,0,5,"02",45500
"6257033","25070",18,0,1,"06",11000
"6257077","25040",13,0,4,"02",51000
"6257081","25090",14,0,1,"06",13500
"6257131","25040",21,0,3,"04",32000
"6257139","25030",16,0,4,"02",52930
"6257186","25080",25,0,3,"08",58600
"6257249","25060",13,0,3,"02",98000
"6257312","25120",21,0,3,"02",36200
"6257589","25130",16,0,1,"05",6000
"6257598","25090",16,0,2,"04",94400
"6257618","25060",16,0,2,"02",23690
"6257710","25120",16,0,2,"02",47590
"6257829","25040",26,0,1,"02",27500
"6257850","25050",16,0,3,"04",65400
"6257866","25060",29,0,2,"04",87840
"6257912","25040",19,0,3,"04",116000
"6257925","25120",22,0,1,"05",5200
"6257942","25100",24,0,3,"02",332000
"6257963","25020",27,0,1,"02",93400
"6258212","25040",19,0,1,"08",27000
"6258240","25090",19,0,2,"05",83000
"6258346","25090",21,0,2,"02",135000
"6258684","25110",40,0,2,"02",84000
"6259028","25070",16,0,4,"02",83250
"6259244","25020",14,0,3,"02",107000
"6259365","25010",17,0,1,"02",7030
"6259403","25010",3,0,4,"05",43000
"6259417","25120",16,0,4,"02",1e+05
"6259663","25100",19,0,4,"04",79480
"6259692","25020",16,0,2,"05",55600
"6259742","25010",19,0,4,"06",15400
"6259803","25060",13,0,3,"02",106000
"6259893","25050",16,0,1,"03",178700
"6259939","25010",19,0,2,"05",45000
"6260071","25010",24,0,2,"02",115810
"6260072","25010",17,0,2,"04",31800
"6260154","25090",16,0,2,"07",4000
"6260205","25070",21,0,3,"04",12000
"6260217","25070",27,0,1,"04",64000
"6260289","25030",18,0,4,"02",29500
"6260526","25030",19,0,2,"09",12600
"6260574","25080",32,0,2,"04",82000
"6260679","25100",19,0,2,"04",49400
"6260728","25060",8,0,2,"02",77000
"6260736","25020",35,0,1,"04",7800
"6260856","25020",21,0,5,"02",60500
"6261021","25070",19,0,5,"02",1e+05
"6261025","25070",6,0,4,"02",63400
"6261185","25120",16,0,2,"02",53870
"6261193","25040",24,0,1,"09",16000
"6261301","25100",24,0,3,"02",49500
"6261372","25130",19,0,1,"02",20900
"6261495","25120",22,0,6,"02",150000
"6261653","25100",26,0,2,"02",56440
"6261661","25120",18,0,2,"02",80000
"6261765","25070",18,0,1,"01",13000
"6261797","25020",21,0,2,"02",197500
"6261826","25050",22,0,2,"02",202600
"6261885","25020",56,0,3,"02",121000
"6262027","25130",21,0,2,"05",15600
"6262137","25060",21,0,2,"02",26900
"6262279","25030",13,0,4,"02",56000
"6262544","25060",18,0,1,"07",16250
"6262586","25070",21,0,3,"02",111750
"6262716","25040",11,0,6,"02",37630
"6262717","25040",21,0,1,"07",167200
"6262856","25130",24,0,3,"02",60250
"6262860","25080",27,0,1,"07",6000
"6262911","25070",27,0,4,"02",40000
"6262917","25130",25,0,2,"02",73000
"6262939","25010",24,0,3,"03",20770
"6263002","25060",5,0,1,"02",13600
"6263160","25030",27,0,2,"02",85400
"6263195","25020",18,0,2,"02",63260
"6263253","25010",8,0,1,"02",53000
"6263374","25100",27,0,1,"09",19700
"6263482","25050",19,0,1,"08",30400
"6263523","25010",27,0,1,"07",52600
"6263604","25040",24,0,1,"09",22000
"6263641","25120",19,0,3,"03",61000
"6263715","25130",41,0,5,"05",37100
"6263757","25010",27,0,2,"02",88530
"6263835","25120",19,0,1,"08",1700
"6263941","25030",24,0,2,"03",17500
"6264020","25070",21,0,3,"02",49200
"6264041","25040",19,0,3,"02",65200
"6264096","25120",19,0,4,"04",65600
"6264144","25050",0,1,1,"  ",0
"6264180","25050",19,0,2,"02",51000
"6264422","25100",19,0,4,"02",79280
"6264599","25130",19,0,1,"05",6000
"6264606","25030",16,0,5,"04",30470
"6264612","25100",15,0,0,"04",0
"6264615","25130",18,0,3,"02",83700
"6264732","25060",19,0,3,"04",95200
"6264840","25030",24,0,1,"02",62800
"6264877","25070",5,0,6,"05",26800
"6264906","25050",18,0,1,"07",195000
"6264921","25060",16,0,1,"02",21000
"6264922","25010",10,0,2,"02",32000
"6265194","25040",24,0,1,"07",48030
"6265221","25020",11,0,2,"02",5200
"6265291","25090",19,0,2,"05",60000
"6265331","25020",27,0,2,"02",37700
"6265337","25060",13,0,5,"04",72400
"6265393","25120",19,0,0,"02",0
"6265498","25070",22,0,1,"04",6100
"6265534","25120",32,0,2,"03",88700
"6265595","25090",16,0,1,"09",32300
"6265628","25020",16,0,3,"02",115000
"6265648","25030",16,0,1,"02",76400
"6265651","25080",27,0,5,"06",45500
"6265795","25090",32,0,2,"07",47600
"6265840","25010",13,0,4,"02",80500
"6265946","25020",24,0,1,"09",8200
"6265972","25020",32,0,1,"09",90000
"6266109","25010",27,0,1,"09",20000
"6266150","25090",13,0,5,"04",76000
"6266210","25020",0,1,1,"  ",0
"6266237","25070",30,0,4,"02",22000
"6266299","25020",0,1,1,"  ",0
"6266383","25120",13,0,1,"02",7870
"6266390","25050",27,0,5,"02",90500
"6266626","25010",27,0,3,"05",13350
"6266632","25120",13,0,1,"02",116000
"6266705","25010",18,0,1,"04",17300
"6266706","25040",21,0,2,"02",58600
"6266772","25090",16,0,2,"05",60100
"6266990","25080",13,0,4,"02",112200
"6267025","25080",24,0,3,"02",119050
"6267042","25130",16,0,2,"09",6830
"6267100","25100",21,0,2,"02",33000
"6267359","25100",0,2,1,"  ",0
"6267382","25060",21,0,1,"09",10900
"6267410","25100",14,0,3,"02",96800
"6267413","25060",18,0,3,"05",11500
"6267455","25090",18,0,2,"06",0
"6267640","25100",24,0,3,"04",76100
"6267656","25010",8,0,4,"02",54000
"6267817","25110",21,0,3,"02",48900
"6267848","25060",19,0,1,"09",7700
"6267858","25070",5,0,2,"02",104000
"6267921","25100",0,2,1,"  ",0
"6267977","25120",31,0,0,"02",0
"6268043","25090",16,0,3,"04",50000
"6268079","25120",14,0,5,"02",80700
"6268126","25070",22,0,1,"05",22500
"6268210","25130",16,0,2,"05",13900
"6268232","25120",19,0,4,"02",46600
"6268316","25020",19,0,2,"02",209200
"6268359","25040",16,0,2,"08",66000
"6268363","25110",22,0,1,"05",11520
"6268380","25110",27,0,5,"04",106400
"6268402","25120",24,0,2,"02",165000
"6268456","25010",13,0,3,"02",6800
"6268512","25110",16,0,3,"02",76200
"6268541","25100",16,0,4,"02",58800
"6268584","25010",8,0,1,"04",40540
"6268698","25120",29,0,2,"02",55100
"6268701","25070",24,0,2,"04",38900
"6268723","25040",0,2,1,"  ",0
