SERIALNO,AGE,WRKLYR,INCTOT
2008000530274,63,2,13752.43056
2008000536175,75,1,55009.72224
2008000536175,75,2,2674.08372
2008000536447,35,1,45841.4352
2008000536447,25,1,19864.62192
2008000536447,25,1,15280.4784
2008000537353,38,1,84042.6312
2008000537353,42,1,61121.9136
2008000538280,75,2,13676.02817
2008000538280,46,1,17954.56212
2008000539172,26,1,25976.81328
2008000539172,23,1,2292.07176
2008000541652,47,1,38965.21992
2008000541652,46,1,24448.76544
2008000546677,40,1,1986.462192
2008000546677,31,1,94738.96608
2008000546821,37,1,64942.0332
2008000546821,39,1,64942.0332
2008000546821,6,0,-15279.71438
2008000546821,6,0,-15279.71438
2008000547823,27,1,8404.26312
2008000551469,26,1,22920.7176
2008000551469,30,1,45841.4352
2008000552152,65,1,30866.56637
2008000552152,53,1,2750.486112
2008000552152,29,1,10085.11574
2008000552152,18,2,0
2008000552152,8,0,-15279.71438
2008000552656,20,1,10696.33488
2008000552656,1,0,NA
2008000552656,24,2,0
2008000555509,65,1,18030.96451
2008000555509,59,1,30560.9568
2008000561611,41,1,11460.3588
2008000561611,39,1,24448.76544
2008000561611,22,1,15280.4784
2008000561611,15,0,0
2008000562109,61,1,22920.7176
2008000562109,52,1,6112.19136
2008000562109,22,1,3820.1196
2008000562109,87,2,5806.581792
2008000564548,59,1,76402.392
2008000565147,43,2,0
2008000565453,30,1,43549.36344
2008000565453,30,1,33617.05248
2008000565722,27,1,15280.4784
2008000565722,31,1,687.621528
2008000565722,21,1,9932.31096
2008000566977,57,1,15509.68558
2008000567044,50,1,26740.8372
2008000569842,59,2,77930.43984
2008000573783,43,1,17572.55016
2008000573783,43,1,36061.92902
2008000573783,17,2,0
2008000573783,5,0,-15279.71438
2008000576956,24,1,16655.72146
2008000576956,6,0,-15279.71438
2008000576956,2,0,-15279.71438
2008000577835,45,1,73460.89991
2008000577835,50,1,16808.52624
2008000577835,14,0,NA
2008000577835,12,0,NA
2008000579113,28,1,53481.6744
2008000579113,27,1,24448.76544
2008000579978,44,1,6417.800928
2008000579978,50,1,20017.4267
2008000579978,15,0,0
2008000579978,8,0,-15279.71438
2008000579978,0,0,NA
2008000579978,2,0,-15279.71438
2008000579978,27,1,11689.56598
2008000579978,57,2,6723.410496
2008000579978,28,1,687.621528
2008000579978,27,1,19100.598
2008000579978,47,2,6112.19136
2008000581159,54,1,19100.598
2008000581159,39,1,13752.43056
2008000581159,19,1,6112.19136
2008000581159,16,2,0
2008000581159,4,0,-15279.71438
2008000581240,55,1,41333.69407
2008000581240,53,1,5730.1794
2008000581240,23,1,12224.38272
2008000581240,18,1,3208.900464
2008000581240,16,2,0
2008000581240,12,0,NA
2008000581240,82,2,15051.27122
2008000585354,76,2,4889.753088
2008000585354,75,2,8939.079864
2008000586407,39,1,39728.47982
2008000586407,39,1,54245.69832
2008000587829,35,1,35145.10032
2008000589187,83,2,13370.4186
2008000589755,34,1,99567.59725
2008000589755,33,2,0
2008000589755,6,0,-15279.71438
2008000589755,1,0,NA
2008000591303,80,2,77166.41592
2008000591303,72,2,11001.94445
2008000591997,66,1,22309.49846
2008000591997,58,1,75638.36808
2008000592167,33,1,82896.59532
2008000597631,18,1,3208.900464
2008000598566,51,1,33617.05248
2008000600879,16,1,3132.498072
2008000601488,45,1,8404.26312
2008000601982,25,1,11613.16358
2008000601982,22,1,20093.8291
2008000605342,61,2,18642.18365
2008000605342,65,2,78297.17132
2008000606595,81,2,10085.11574
2008000607361,22,1,4584.14352
2008000607361,23,1,6112.19136
2008000607361,22,1,1146.03588
2008000607361,21,1,2292.07176
2008000609645,53,2,0
2008000609645,54,1,13446.82099
2008000609645,21,1,19864.62192
2008000610479,30,1,22920.7176
2008000610479,32,1,32089.00464
2008000610479,1,0,NA
2008000610710,30,1,28910.66513
2008000614242,37,1,53481.6744
2008000614242,35,1,23684.74152
2008000614554,34,1,7640.2392
2008000614554,34,2,0
2008000614554,4,0,-15279.71438
2008000614554,1,0,NA
2008000616645,52,2,5959.386576
2008000619469,27,2,11460.3588
2008000619469,10,0,NA
2008000619469,8,0,-15279.71438
2008000619469,5,0,-15279.71438
2008000619469,3,0,-15279.71438
2008000619469,50,1,5959.386576
2008000621378,33,1,38201.196
2008000621378,34,1,33617.05248
2008000622678,64,2,83660.61924
2008000622678,58,2,0
2008000622890,27,1,34381.0764
2008000622890,24,1,22920.7176
2008000622967,55,1,43618.12559
2008000622967,7,0,-15279.71438
2008000622967,35,1,29796.93288
2008000623006,26,1,54245.69832
2008000623006,24,1,39729.24384
2008000625487,18,1,7640.2392
2008000626888,38,1,16808.52624
2008000626888,16,1,611.219136
2008000626888,43,1,29032.90896
2008000627153,80,2,38659.61035
2008000627153,71,2,1375.243056
2008000627153,45,1,2062.864584
2008000633324,43,1,34381.0764
2008000633324,44,1,19100.598
2008000633324,15,0,0
2008000633324,13,0,NA
2008000633493,87,2,25212.78936
2008000634477,40,1,12224.38272
2008000634486,44,1,34396.35688
2008000634486,12,0,NA
2008000635602,62,2,6112.19136
2008000635602,59,1,2674.08372
2008000636989,82,2,26129.61806
2008000636989,58,1,32700.22378
2008000640272,26,1,15280.4784
2008000640272,27,2,0
2008000640272,1,0,NA
2008000640272,20,2,0
2008000640969,51,1,21087.06019
2008000640969,44,1,17572.55016
2008000640969,23,2,0
2008000640969,21,1,3208.900464
2008000640969,15,0,0
2008000640969,13,0,NA
2008000642391,45,2,0
2008000642391,43,1,246779.7262
2008000642391,2,0,-15279.71438
2008000642391,6,0,-15279.71438
2008000642531,38,1,30560.9568
2008000642926,94,2,5730.1794
2008000643147,37,1,35909.12424
2008000643147,38,1,25212.78936
2008000644465,46,1,33846.25966
2008000644465,43,1,22920.7176
2008000644465,3,0,-15279.71438
2008000648260,48,2,24601.57022
2008000649619,81,2,36138.33142
2008000649798,36,1,28268.88504
2008000652161,43,1,22920.7176
2008000653599,37,1,28268.88504
2008000653599,33,1,9168.28704
2008000653599,13,0,NA
2008000656114,38,1,30560.9568
2008000656114,39,1,69526.17672
2008000657427,36,1,15280.4784
2008000657427,32,2,0
2008000657427,12,0,NA
2008000657427,9,0,-15279.71438
2008000657427,2,0,-15279.71438
2008000661713,47,1,26740.8372
2008000661713,46,1,91736.35207
2008000661713,13,0,NA
2008000661713,10,0,NA
2008000663300,71,2,10925.54206
2008000663552,24,1,30560.9568
2008000663552,22,1,7334.629632
2008000663552,24,1,9932.31096
2008000663566,68,1,75867.57526
2008000663566,24,1,15280.4784
2008000666787,34,1,40034.85341
2008000668841,39,2,3820.1196
2008000669510,59,1,12224.38272
2008000669510,54,1,9932.31096
2008000669516,74,2,13523.22338
2008000670300,68,1,18947.79322
2008000671973,38,1,16732.12385
2008000671973,26,1,18244.89121
2008000674198,29,1,9168.28704
2008000674198,28,2,12377.1875
2008000675409,22,1,15280.4784
2008000675409,24,1,4966.15548
2008000680491,72,2,12453.5899
2008000681649,30,1,32853.02856
2008000681649,0,0,NA
2008000681649,25,1,38201.196
2008000683709,26,1,10161.51814
2008000683991,44,1,31370.82216
2008000683991,57,1,29842.77432
2008000686013,30,1,30560.9568
2008000686013,30,1,29796.93288
2008000687647,34,1,25212.78936
2008000687647,34,1,57301.794
2008000687647,2,0,-15279.71438
2008000693417,59,2,11536.76119
2008000693417,37,1,21163.46258
2008000693724,27,1,38201.196
2008000693724,26,1,32089.00464
2008000694821,47,2,0
2008000695286,54,1,46758.2639
2008000699289,18,1,764.02392
2008000700788,40,1,40493.26776
2008000700788,46,1,49661.5548
2008000700788,1,0,NA
2008000701577,41,1,22920.7176
2008000701577,40,1,10696.33488
2008000704090,54,1,15280.4784
2008000707172,26,1,1528.04784
2008000707172,25,1,32853.02856
2008000708924,27,1,11460.3588
2008000708924,28,1,26740.8372
2008000709316,53,1,46529.05673
2008000709316,48,1,42021.3156
2008000709316,20,1,2674.08372
2008000709316,16,2,0
2008000709388,39,1,39729.24384
2008000709388,38,1,26129.61806
2008000709388,18,1,1146.03588
2008000709388,15,0,0
2008000717462,60,1,27504.86112
2008000717489,46,1,18336.57408
2008000717489,48,1,25976.81328
2008000724600,29,1,45841.4352
2008000724600,26,1,6876.21528
2008000724924,39,1,32853.02856
2008000724924,47,1,32853.02856
2008000727897,37,1,21407.95024
2008000728201,60,2,764.02392
2008000729344,20,1,3972.924384
2008000731786,26,1,38201.196
2008000731786,25,1,38201.196
2008000731958,29,1,7487.434416
2008000731958,27,1,9473.896608
2008000732122,50,1,18336.57408
2008000732122,47,1,61121.9136
2008000737265,38,1,75638.36808
2008000739928,65,1,48943.37232
2008000739928,71,2,49355.94523
2008000743581,37,1,36673.14816
2008000743581,37,1,19100.598
2008000743581,8,0,-15279.71438
2008000743581,2,0,-15279.71438
2008000746806,23,1,534.816744
2008000746806,30,1,30942.96876
2008000751055,50,1,28345.28743
2008000751055,56,1,18260.17169
2008000751055,18,2,0
2008000751055,35,1,16808.52624
2008000751055,18,1,1680.852624
2008000755200,48,1,26664.43481
2008000755200,47,2,0
2008000755200,14,0,NA
2008000755200,12,0,NA
2008000757198,24,1,19100.598
2008000757198,23,1,26740.8372
2008000757198,0,0,NA
2008000757814,89,2,6417.800928
2008000759671,50,1,44336.30808
2008000759671,41,1,10237.92053
2008000760028,25,1,4202.13156
2008000761779,55,1,99361.3108
2008000761779,53,1,16808.52624
2008000761779,24,2,0
2008000764330,63,1,22920.7176
2008000764330,62,1,14516.45448
2008000766230,29,1,29032.90896
2008000766230,33,1,1986.462192
2008000766230,4,0,-15279.71438
2008000769975,40,1,129884.0664
2008000769975,38,1,91682.8704
2008000771972,52,1,12606.39468
2008000771972,20,2,0
2008000774996,50,1,48133.50696
2008000774996,24,1,21545.47454
2008000775178,61,2,23761.14391
2008000775547,24,1,19100.598
2008000775547,2,0,-15279.71438
2008000775547,0,0,NA
2008000775547,19,2,0
2008000776317,35,1,9168.28704
2008000776317,14,0,NA
2008000776984,61,1,23363.85147
2008000780528,34,1,56002.95334
2008000780528,34,1,75638.36808
2008000781545,39,1,45856.71568
2008000781545,36,1,23379.13195
2008000781545,13,0,NA
2008000787415,49,1,58829.84184
2008000787415,55,1,21392.66976
2008000787415,18,1,5424.569832
2008000790423,65,1,35527.11228
2008000790423,40,2,7334.629632
2008000790423,38,1,1604.450232
2008000790423,3,0,-15279.71438
2008000790849,37,2,7334.629632
2008000790849,18,2,0
2008000790849,14,0,NA
2008000790849,11,0,NA
2008000790849,4,0,-15279.71438
2008000790849,0,0,NA
2008000793556,55,1,32089.00464
2008000793556,55,1,9168.28704
2008000793556,35,2,0
2008000793556,32,1,19329.80518
2008000793556,31,1,28268.88504
2008000793740,48,1,73117.08914
2008000793740,18,2,0
2008000793740,56,1,31477.7855
2008000798154,33,1,68074.53127
2008000801399,27,1,34381.0764
2008000801399,28,1,-7639.475176
2008000801399,0,0,NA
2008000804917,83,2,15586.08797
2008000805511,68,2,11001.94445
2008000806536,51,1,29567.7257
2008000807997,35,1,20475.84106
2008000807997,36,1,9091.884648
2008000809196,25,1,19482.60996
2008000811016,18,2,3.05609568
2008000811585,35,1,22920.7176
2008000811585,35,1,31324.98072
2008000811585,6,0,-15279.71438
2008000811585,1,0,NA
2008000812638,54,1,32089.00464
2008000812638,41,1,42785.33952
2008000812638,11,0,NA
2008000812638,10,0,NA
2008000812638,9,0,-15279.71438
2008000815510,50,2,5882.984184
2008000815510,58,2,11460.3588
2008000816867,56,1,107880.1775
2008000816867,55,2,0
2008000817679,28,1,22920.7176
2008000821664,74,2,12147.98033
2008000821664,69,2,10849.13966
2008000821664,8,0,-15279.71438
2008000822320,61,2,0
2008000822320,28,2,0
2008000822320,23,1,19100.598
2008000825099,20,2,175.7255016
2008000825099,2,0,-15279.71438
2008000825099,23,1,7640.2392
2008000825297,44,1,70343.68231
2008000826209,44,1,27504.86112
2008000826209,68,1,31783.39507
2008000826593,36,1,33617.05248
2008000826593,38,1,4584.14352
2008000826593,1,0,NA
2008000832488,36,1,15662.49036
2008000832488,30,1,7181.824848
2008000832488,11,0,NA
2008000832488,8,0,-15279.71438
2008000832488,5,0,-15279.71438
2008000832805,84,2,840.426312
2008000837244,75,2,11001.94445
2008000837933,64,1,16273.7095
2008000837933,66,1,30560.9568
2008000839882,29,1,14096.24132
2008000839882,33,1,26740.8372
2008000839882,33,1,26053.21567
2008000839882,29,2,0
2008000844906,34,2,141344.4252
2008000845854,31,1,12354.26679
2008000845854,29,1,25059.98458
2008000845854,1,0,NA
2008000845872,85,2,916.828704
2008000845872,84,2,4584.14352
2008000848463,58,2,15815.29514
2008000849773,31,1,30484.55441
2008000849773,28,1,5348.16744
2008000852624,24,1,27504.86112
2008000852735,59,1,66470.08104
2008000855173,29,1,33235.04052
2008000855173,25,1,45841.4352
2008000857476,54,1,37437.17208
2008000857476,21,1,19864.62192
2008000857858,56,1,25976.81328
2008000862506,23,1,1528.04784
2008000862506,25,1,267.408372
2008000862506,23,1,4584.14352
2008000862506,22,1,5348.16744
2008000862506,21,1,458.414352
2008000862987,41,2,8557.067904
2008000862999,54,2,0
2008000862999,54,1,49661.5548
2008000862999,24,2,5500.972224
2008000862999,15,0,0
2008000862999,11,0,NA
2008000865088,58,2,45841.4352
2008000865088,61,2,343.810764
2008000867073,56,1,30560.9568
2008000867073,56,1,30560.9568
2008000867640,72,2,3590.912424
2008000867640,61,1,16044.50232
2008000867640,28,1,17572.55016
2008000867640,13,0,NA
2008000868661,32,1,27268.0137
2008000869566,65,1,66852.093
2008000869566,63,1,41410.09646
2008000876648,44,2,6264.996144
2008000879609,44,1,84042.6312
2008000879609,45,1,25976.81328
2008000879609,15,0,0
2008000879609,15,0,0
2008000879921,50,2,3208.900464
2008000885692,29,1,45841.4352
2008000885692,30,1,11460.3588
2008000885692,0,0,NA
2008000886285,53,1,45841.4352
2008000888381,38,1,2750.486112
2008000889239,26,1,51808.46202
2008000889239,26,1,21774.68172
2008000889734,56,1,30178.94484
2008000889734,54,1,15280.4784
2008000893335,59,1,22615.10803
2008000894465,34,1,23302.72956
2008000894465,34,1,35909.12424
2008000894465,6,0,-15279.71438
2008000894465,3,0,-15279.71438
2008000899754,82,2,16426.51428
2008000899754,82,2,5348.16744
2008000900015,36,1,35527.11228
2008000900015,30,1,34381.0764
2008000901651,51,2,0
2008000901651,54,1,53512.23536
2008000902226,62,1,44313.38736
2008000902226,62,1,36673.14816
2008000902667,45,1,6035.788968
2008000904188,25,1,17190.5382
2008000904188,26,1,11460.3588
2008000904395,40,1,37819.18404
2008000904395,14,0,NA
2008000904395,13,0,NA
2008000909812,60,1,35145.10032
2008000916555,26,2,0
2008000916555,24,1,4202.13156
2008000916555,20,1,4660.545912
2008000917471,36,1,49661.5548
2008000917471,31,1,30560.9568
2008000917498,90,2,45612.22802
2008000917498,88,2,41486.49886
2008000920073,65,1,31332.62096
2008000922645,28,1,76440.5932
2008000922645,30,1,72582.2724
2008000923048,37,2,0
2008000923120,55,1,45856.71568
2008000923120,53,2,0
2008000923879,86,2,17496.14777
2008000925276,25,1,3056.09568
2008000927385,56,1,17190.5382
2008000931042,79,2,7793.043984
2008000931042,49,2,7640.2392
2008000934980,46,1,4889.753088
2008000941527,58,1,21392.66976
2008000944044,46,2,0
2008000944044,44,1,246779.7262
2008000944044,15,0,0
2008000947165,90,2,21316.26737
2008000947430,61,1,14669.25926
2008000947430,45,1,38201.196
2008000950872,59,1,19100.598
2008000950872,43,1,26740.8372
2008000951891,52,1,15433.28318
2008000953855,42,1,38201.196
2008000953855,64,2,4966.15548
2008000953855,50,1,22920.7176
2008000953952,62,2,5821.86227
2008000953952,32,1,32853.02856
2008000954062,20,1,4966.15548
2008000954062,21,1,27352.05634
2008000954062,20,1,1528.04784
2008000954062,20,1,1528.04784
2008000954974,51,1,71054.22456
2008000956231,66,1,50119.96915
2008000956231,54,2,0
2008000959860,78,2,13782.99152
2008000960129,51,1,19024.19561
2008000962379,71,2,33464.2477
2008000962379,71,2,5577.374616
2008000964955,35,1,35909.12424
2008000964955,7,0,-15279.71438
2008000965420,62,2,5821.86227
2008000965420,39,2,8480.665512
2008000965448,31,1,15280.4784
2008000965448,54,1,2101.06578
2008000965470,49,1,29414.92092
2008000965470,19,1,3820.1196
2008000965470,17,1,1375.243056
2008000967543,30,1,11154.74923
2008000967543,9,0,-15279.71438
2008000967543,5,0,-15279.71438
2008000971478,51,1,53481.6744
2008000971971,38,1,4049.326776
2008000971971,17,2,0
2008000973944,49,1,41639.30364
2008000973944,12,0,NA
2008000975888,38,2,14210.84491
2008000975888,32,1,11460.3588
2008000975888,7,0,-15279.71438
2008000975888,1,0,NA
2008000975888,60,2,0
2008000977974,28,1,35145.10032
2008000977974,28,1,36673.14816
2008000983494,38,1,30560.9568
2008000983494,39,1,15280.4784
2008000983494,2,0,-15279.71438
2008000987291,27,1,16808.52624
2008000987291,28,1,17572.55016
2008000989986,30,2,0
2008000989986,26,1,24448.76544
2008000994063,40,1,22920.7176
2008000994063,39,1,3438.10764
2008000994063,7,0,-15279.71438
2008000994063,5,0,-15279.71438
2008000994791,29,1,84042.6312
2008000994791,2,0,-15279.71438
2008000994791,31,1,14287.2473
2008000996207,57,1,59593.86576
2008000996207,56,1,20628.64584
2008000998648,30,1,12377.1875
2008000999107,70,2,6417.800928
2008001001006,29,1,23371.49171
2008001001006,32,1,51197.24288
2008001004194,34,1,33387.8453
2008001004194,33,1,15815.29514
2008001006163,52,2,13614.90625
2008001007920,33,1,16502.91667
2008001007920,14,0,NA
2008001007920,10,0,NA
2008001007920,9,0,-15279.71438
2008001008248,34,2,0
2008001008248,34,1,30560.9568
2008001008248,4,0,-15279.71438
2008001008369,79,2,7334.629632
2008001012922,36,1,45917.83759
2008001014930,71,2,11215.87115
2008001015031,28,1,9168.28704
2008001015031,23,1,30560.9568
2008001015031,6,0,-15279.71438
2008001015031,0,0,NA
2008001016546,44,1,53634.47918
2008001016546,40,1,18107.3669
2008001024537,55,1,44313.38736
2008001024537,55,2,0
2008001024537,23,1,1298.840664
2008001025572,48,1,5348.16744
2008001025572,53,1,19864.62192
2008001025572,11,0,NA
2008001025572,8,0,-15279.71438
2008001026442,35,1,36673.14816
2008001026442,38,1,56232.16051
2008001026442,1,0,NA
2008001027303,66,2,11460.3588
2008001027303,65,2,4584.14352
2008001027303,43,1,45841.4352
2008001027303,20,1,6876.21528
2008001027303,20,2,0
2008001027303,18,1,3056.09568
2008001028645,33,1,44313.38736
2008001034139,39,1,1910.0598
2008001034139,43,1,28268.88504
2008001034818,43,1,80222.5116
2008001034818,6,0,-15279.71438
2008001034818,41,1,54322.10071
2008001035788,68,2,47522.28782
2008001036869,51,1,9168.28704
2008001036869,47,1,6112.19136
2008001045637,75,2,0
2008001045637,74,2,28116.08026
2008001046998,24,1,18336.57408
2008001046998,2,0,-15279.71438
2008001046998,24,2,840.426312
2008001054901,53,1,29185.71374
2008001056065,55,2,0
2008001056065,56,1,68532.94562
2008001061496,54,1,45841.4352
2008001061762,27,1,16350.11189
2008001061762,25,1,13981.63774
2008001061762,1,0,NA
2008001062221,51,1,11460.3588
2008001062221,14,0,NA
2008001062221,44,1,7258.22724
2008001062279,55,1,15616.64892
2008001062279,52,2,4049.326776
2008001063721,38,1,53756.72301
2008001063721,37,2,0
2008001063721,8,0,-15279.71438
2008001063721,4,0,-15279.71438
2008001063721,1,0,NA
2008001063779,44,1,85570.67904
2008001063779,44,1,53481.6744
2008001065295,57,1,28268.88504
2008001065295,59,1,19100.598
2008001065295,45,1,64942.0332
2008001065413,42,2,0
2008001065413,42,1,116131.6358
2008001065413,9,0,-15279.71438
2008001065787,59,1,70060.99346
2008001067814,85,2,12682.79707
2008001068350,50,1,8175.055944
2008001068350,59,2,0
2008001068350,29,1,458.414352
2008001068350,10,0,NA
2008001068350,7,0,-15279.71438
