SERIALNO,HHNUM,PUMA,REGION,SPORDER,PWGTP,RAC1P,AGEP,PINCADJ,WORKER,SPORDER,PWGTP,AGEP,COW,ENG,RAC1P
2016000854514,56894,00902,1,1,8,1,66,45801.9365,1,1,8,66,6,b,1
2016000854514,56894,00902,1,2,9,1,51,7410.6504,0,2,9,51,b,b,1
2016000854545,56895,01104,1,1,19,1,36,43228.794,1,1,19,36,1,b,1
2016000854545,56895,01104,1,2,23,1,39,72047.99,1,2,23,39,1,b,1
2016000854545,56895,01104,1,3,25,1,3,0,0,3,25,3,b,b,1
2016000854545,56895,01104,1,4,32,1,10,0,0,4,32,10,b,b,1
2016000854571,56896,00703,1,1,68,6,20,6175.542,1,1,68,20,4,1,6
2016000854741,56897,01104,1,1,22,1,66,62784.677,1,1,22,66,6,b,1
2016000854796,56898,00705,1,1,5,1,73,30363.0815,0,1,5,73,b,b,1
2016000854796,56898,00705,1,2,4,1,73,26040.2021,0,2,4,73,b,b,1
2016000854879,56899,00400,1,1,18,1,56,102925.7,1,1,18,56,2,b,1
2016000854915,56900,00600,1,1,10,1,53,123510.84,1,1,10,53,5,b,1
2016000854915,56900,00600,1,2,15,1,47,69989.476,1,2,15,47,4,b,1
2016000855112,56901,01320,1,1,12,1,38,82340.56,1,1,12,38,1,b,1
2016000855112,56901,01320,1,2,10,1,10,0,0,2,10,10,b,b,1
2016000855218,56902,00902,1,1,24,1,64,51978.507757,1,1,24,64,1,b,1
2016000855218,56902,00902,1,2,24,1,52,25731.425,0,2,24,52,5,b,1
2016000855262,56903,01320,1,1,6,1,69,56917.9121,0,1,6,69,1,b,1
2016000855262,56903,01320,1,2,7,1,63,13380.341,0,2,7,63,7,b,1
2016000855317,56904,01302,1,1,16,6,76,27172.3848,0,1,16,76,b,2,6
2016000855317,56904,01302,1,2,19,6,53,20585.14,1,2,19,53,1,4,6
2016000855377,56905,00901,1,1,61,1,25,43228.794,1,1,61,25,1,b,1
2016000855377,56905,00901,1,2,53,1,26,31906.967,1,2,53,26,1,b,1
2016000855397,56906,00600,1,1,4,1,78,6175.542,0,1,4,78,b,b,1
2016000855397,56906,00600,1,2,5,1,78,21614.397,0,2,5,78,1,b,1
2016000855464,56907,01321,1,1,8,1,69,453902.337,1,1,8,69,1,b,1
2016000855464,56907,01321,1,2,8,1,67,1543.8855,0,2,8,67,b,b,1
2016000855499,56908,00500,1,1,15,1,71,9263.313,0,1,15,71,b,b,1
2016000855499,56908,00500,1,2,34,1,61,26966.5334,1,2,34,61,1,b,1
2016000855686,56909,01324,1,1,12,1,87,45184.3823,0,1,12,87,b,b,1
2016000855918,56910,01314,1,1,14,1,52,134009.2614,1,1,14,52,1,b,1
2016000855918,56910,01314,1,2,12,1,48,196588.087,1,2,12,48,1,b,1
2016000855918,56910,01314,1,3,13,1,9,0,0,3,13,9,b,b,1
2016000856552,56911,01302,1,1,18,1,63,15438.855,0,1,18,63,1,b,1
2016000856602,56912,01316,1,1,83,1,33,36260.72411,1,1,83,33,1,b,1
2016000856602,56912,01316,1,2,69,1,17,1646.8112,1,2,69,17,1,b,1
2016000856602,56912,01316,1,3,82,1,11,0,0,3,82,11,b,b,1
2016000856602,56912,01316,1,4,98,1,33,15438.855,1,4,98,33,2,b,1
2016000856629,56913,01321,1,1,21,1,43,34994.738,1,1,21,43,6,b,1
2016000856829,56914,00705,1,1,10,1,47,39523.4688,1,1,10,47,1,b,1
2016000856829,56914,00705,1,2,9,1,52,39523.4688,1,2,9,52,1,b,1
2016000856829,56914,00705,1,3,10,1,64,39111.766,1,3,10,64,1,b,1
2016000857055,56915,00100,1,1,4,1,55,61961.2714,1,1,4,55,4,b,1
2016000857055,56915,00100,1,2,5,1,38,46831.1935,1,2,5,38,4,b,1
2016000857309,56916,00200,1,1,2,1,70,26143.1278,0,1,2,70,b,b,1
2016000857309,56916,00200,1,2,2,1,70,52492.107,0,2,2,70,b,b,1
2016000857359,56917,01000,1,1,10,1,40,144095.98,1,1,10,40,1,1,1
2016000857359,56917,01000,1,2,11,1,26,0,0,2,11,26,1,b,1
2016000857389,56918,00400,1,1,32,6,37,41170.28,1,1,32,37,1,1,6
2016000857389,56918,00400,1,2,27,1,39,60726.163,1,2,27,39,3,b,1
2016000857440,56919,01318,1,1,25,1,43,17497.369,1,1,25,43,1,b,1
2016000857660,56920,01318,1,1,22,1,65,21511.4713,0,1,22,65,b,b,1
2016000857660,56920,01318,1,2,29,1,45,12351.084,1,2,29,45,1,b,1
2016000857660,56920,01318,1,3,21,1,14,0,0,3,21,14,b,b,1
2016000857660,56920,01318,1,4,27,1,52,8645.7588,0,4,27,52,b,b,1
2016000857791,56921,00901,1,1,68,1,94,27687.0133,0,1,68,94,b,b,1
2016000857855,56922,01200,1,1,12,1,29,76165.018,1,1,12,29,1,b,1
2016000857855,56922,01200,1,2,21,1,28,0,0,2,21,28,1,b,1
2016000857855,56922,01200,1,3,32,1,8,0,0,3,32,8,b,b,1
2016000857855,56922,01200,1,4,32,1,6,0,0,4,32,6,b,b,1
2016000857855,56922,01200,1,5,26,1,2,0,0,5,26,2,b,b,1
2016000857896,56923,01317,1,1,39,1,38,61755.42,1,1,39,38,1,b,1
2016000857896,56923,01317,1,2,44,1,11,0,0,2,44,11,b,b,1
2016000857989,56924,01302,1,1,13,1,69,72768.4699,0,1,13,69,b,b,1
2016000857989,56924,01302,1,2,12,1,60,4837.5079,0,2,12,60,b,b,1
2016000857989,56924,01302,1,3,24,1,25,32009.8927,1,3,24,25,1,b,1
2016000858336,56925,01321,1,1,11,1,70,4014.1023,0,1,11,70,b,b,1
2016000858336,56925,01321,1,2,13,1,56,0,0,2,13,56,b,b,1
2016000858572,56926,01000,1,1,34,1,70,67930.962,0,1,34,70,b,b,1
2016000858572,56926,01000,1,2,10,9,27,46316.565,1,2,10,27,1,b,9
2016000858572,56926,01000,1,3,48,1,26,12351.084,1,3,48,26,3,b,1
2016000858572,56926,01000,1,4,41,1,8,0,0,4,41,8,b,b,1
2016000858636,56927,01105,1,1,22,1,73,37670.8062,0,1,22,73,6,b,1
2016000858892,56928,01322,1,1,9,1,36,18526.626,1,1,9,36,1,b,1
2016000858892,56928,01322,1,2,9,1,13,0,0,2,9,13,b,b,1
2016000858892,56928,01322,1,3,10,1,6,0,0,3,10,6,b,b,1
2016000858892,56928,01322,1,4,11,1,52,61755.42,1,4,11,52,1,b,1
2016000858961,56929,01320,1,1,22,1,65,30980.6357,1,1,22,65,6,b,1
2016000858961,56929,01320,1,2,24,1,58,102.9257,0,2,24,58,6,b,1
2016000858961,56929,01320,1,3,32,1,24,0,0,3,32,24,b,b,1
2016000858982,56930,00704,1,1,13,1,73,165195.7485,0,1,13,73,b,b,1
2016000858982,56930,00704,1,2,15,1,58,83987.3712,1,2,15,58,2,b,1
2016000858998,56931,01314,1,1,6,1,61,313923.385,1,1,6,61,6,b,1
2016000858998,56931,01314,1,2,5,1,61,51462.85,0,2,5,61,b,b,1
2016000858998,56931,01314,1,3,7,1,30,22643.654,1,3,7,30,1,b,1
2016000859082,56932,00800,1,1,21,1,70,40789.45491,0,1,21,70,1,b,1
2016000859082,56932,00800,1,2,23,1,67,32730.3726,0,2,23,67,b,b,1
2016000859332,56933,00704,1,1,21,1,94,17703.2204,0,1,21,94,b,b,1
2016000859633,56934,00600,1,1,13,1,31,17497.369,1,1,13,31,2,b,1
2016000859633,56934,00600,1,2,10,1,31,10292.57,1,2,10,31,1,b,1
2016000859695,56935,01301,1,1,12,1,34,21614.397,1,1,12,34,2,b,1
2016000859849,56936,00300,1,1,16,1,38,107042.728,1,1,16,38,6,b,1
2016000859849,56936,00300,1,2,20,1,35,0,0,2,20,35,6,b,1
2016000859849,56936,00300,1,3,13,1,17,0,0,3,13,17,b,b,1
2016000859849,56936,00300,1,4,16,1,15,0,0,4,16,15,b,b,1
2016000859849,56936,00300,1,5,11,1,13,0,0,5,11,13,b,b,1
2016000859849,56936,00300,1,6,12,1,12,0,0,6,12,12,b,b,1
2016000859849,56936,00300,1,7,12,1,8,0,0,7,12,8,b,b,1
2016000859926,56937,01324,1,1,38,1,27,33986.06614,1,1,38,27,1,b,1
2016000859926,56937,01324,1,2,34,6,30,2470.2168,1,2,34,30,1,b,6
2016000860006,56938,01200,1,1,2,1,58,10292.57,0,1,2,58,b,b,1
2016000860006,56938,01200,1,2,6,1,62,262460.535,1,2,6,62,6,b,1
2016000860011,56939,01320,1,1,21,1,36,69989.476,1,1,21,36,1,b,1
2016000860011,56939,01320,1,2,21,1,33,28304.5675,0,2,21,33,1,b,1
2016000860011,56939,01320,1,3,21,1,5,0,0,3,21,5,b,b,1
2016000860422,56940,01105,1,1,7,1,73,83575.6684,1,1,7,73,1,b,1
2016000860547,56941,01301,1,1,64,1,39,108071.985,1,1,64,39,4,1,1
2016000860576,56942,01322,1,1,18,1,46,246507.0515,1,1,18,46,1,b,1
2016000860576,56942,01322,1,2,18,1,46,0,0,2,18,46,6,b,1
2016000860696,56943,01324,1,1,54,1,19,9263.313,0,1,54,19,1,b,1
2016000860696,56943,01324,1,2,74,1,19,25731.425,1,2,74,19,1,b,1
2016000860696,56943,01324,1,3,108,9,18,19555.883,1,3,108,18,1,b,9
2016000860836,56944,00100,1,1,11,1,57,235185.2245,1,1,11,57,5,b,1
2016000860836,56944,00100,1,2,8,1,54,41170.28,1,2,8,54,1,b,1
2016000860840,56945,01103,1,1,17,1,70,17188.5919,0,1,17,70,b,b,1
2016000860855,56946,00705,1,1,6,1,60,14924.2265,0,1,6,60,b,b,1
2016000860855,56946,00705,1,2,4,1,61,262460.535,1,2,4,61,6,b,1
2016000861012,56947,00100,1,1,27,1,21,10910.1242,1,1,27,21,1,b,1
2016000861012,56947,00100,1,2,6,9,23,12454.0097,1,2,6,23,1,b,9
2016000861012,56947,00100,1,3,14,6,22,10.29257,0,3,14,22,6,b,6
2016000861012,56947,00100,1,4,23,1,21,7204.799,1,4,23,21,2,b,1
2016000861040,56948,00600,1,1,16,1,49,49970.42735,1,1,16,49,1,b,1
2016000861040,56948,00600,1,2,11,1,39,75135.761,1,2,11,39,1,b,1
2016000861040,56948,00600,1,3,25,1,6,0,0,3,25,6,b,b,1
2016000861074,56949,00100,1,1,4,1,47,47345.822,1,1,4,47,1,b,1
2016000861074,56949,00100,1,2,4,1,40,19658.8087,1,2,4,40,1,b,1
2016000861074,56949,00100,1,3,5,1,7,0,0,3,5,7,b,b,1
2016000861243,56950,01321,1,1,4,1,33,0,0,1,4,33,1,b,1
2016000861243,56950,01321,1,2,5,1,35,37053.252,1,2,5,35,1,b,1
2016000861243,56950,01321,1,3,5,1,2,0,0,3,5,2,b,b,1
2016000861243,56950,01321,1,4,5,1,0,0,0,4,5,0,b,b,1
2016000861290,56951,01302,1,1,26,2,29,2007.05115,0,1,26,29,1,b,2
2016000861290,56951,01302,1,2,28,2,0,0,0,2,28,0,b,b,2
2016000861305,56952,01323,1,1,15,1,36,58667.649,1,1,15,36,1,b,1
2016000861305,56952,01323,1,2,15,1,31,24393.3909,1,2,15,31,1,b,1
2016000861305,56952,01323,1,3,16,1,11,0,0,3,16,11,b,b,1
2016000861305,56952,01323,1,4,23,1,3,0,0,4,23,3,b,b,1
2016000861598,56953,01320,1,1,12,1,48,72047.99,1,1,12,48,1,b,1
2016000861598,56953,01320,1,2,12,1,49,56609.135,1,2,12,49,1,b,1
2016000862064,56954,00100,1,1,3,9,76,20379.2886,0,1,3,76,b,b,9
2016000862064,56954,00100,1,2,4,1,80,15130.0779,0,2,4,80,b,b,1
2016000862144,56955,01314,1,1,20,1,75,27481.1619,0,1,20,75,b,b,1
2016000862227,56956,01321,1,1,12,1,34,30877.71,1,1,12,34,1,b,1
2016000862334,56957,01200,1,1,16,1,32,0,0,1,16,32,1,b,1
2016000862334,56957,01200,1,2,20,1,61,51462.85,1,2,20,61,1,b,1
2016000862386,56958,01103,1,1,14,1,33,32936.224,1,1,14,33,1,1,1
2016000862386,56958,01103,1,2,15,1,39,11321.827,0,2,15,39,6,2,1
2016000862386,56958,01103,1,3,15,1,10,0,0,3,15,10,b,1,1
2016000862386,56958,01103,1,4,20,1,4,0,0,4,20,4,b,b,1
2016000862451,56959,01104,1,1,12,1,65,43228.794,0,1,12,65,7,b,1
2016000862451,56959,01104,1,2,12,1,65,10601.3471,0,2,12,65,b,b,1
2016000862467,56960,01314,1,1,13,1,73,14811.00823,0,1,13,73,b,b,1
2016000862512,56961,01305,1,1,32,1,44,97861.75556,1,1,32,44,1,b,1
2016000862516,56962,00705,1,1,18,1,58,20996.8428,0,1,18,58,1,b,1
2016000862516,56962,00705,1,2,16,1,65,63278.72036,0,2,16,65,1,b,1
2016000862573,56963,00100,1,1,4,1,42,49404.336,1,1,4,42,1,b,1
2016000862573,56963,00100,1,2,3,1,12,0,0,2,3,12,b,b,1
2016000862573,56963,00100,1,3,5,1,44,27789.939,1,3,5,44,6,b,1
2016000862620,56964,01302,1,1,11,1,70,12505.47255,0,1,11,70,3,3,1
2016000862620,56964,01302,1,2,10,9,56,0,0,2,10,56,b,4,9
2016000862717,56965,00500,1,1,56,1,68,17188.5919,0,1,56,68,b,b,1
2016000862717,56965,00500,1,2,63,1,71,22643.654,0,2,63,71,1,b,1
2016000862850,56966,00200,1,1,25,1,38,138949.695,1,1,25,38,1,1,1
2016000862850,56966,00200,1,2,18,1,46,121452.326,1,2,18,46,1,1,1
2016000862850,56966,00200,1,3,35,1,1,0,0,3,35,1,b,b,1
2016000863006,56967,00703,1,1,16,1,35,41684.9085,1,1,16,35,1,b,1
2016000863006,56967,00703,1,2,17,1,32,54550.621,1,2,17,32,1,b,1
2016000863007,56968,00705,1,1,19,1,34,33553.7782,1,1,19,34,6,b,1
2016000863007,56968,00705,1,2,23,1,43,0,0,2,23,43,b,b,1
2016000863007,56968,00705,1,3,19,1,16,0,0,3,19,16,b,b,1
2016000863007,56968,00705,1,4,22,1,13,0,0,4,22,13,b,b,1
2016000863007,56968,00705,1,5,21,1,11,0,0,5,21,11,b,b,1
2016000863007,56968,00705,1,6,21,1,8,0,0,6,21,8,b,b,1
2016000863007,56968,00705,1,7,22,1,5,0,0,7,22,5,b,b,1
2016000863032,56969,00100,1,1,17,1,51,55168.1752,1,1,17,51,1,b,1
2016000863043,56970,01324,1,1,63,6,67,40655.6515,0,1,63,67,2,b,6
2016000863049,56971,00705,1,1,22,1,89,24702.168,0,1,22,89,1,b,1
2016000863245,56972,01318,1,1,25,1,66,20173.4372,0,1,25,66,b,b,1
2016000863284,56973,00300,1,1,3,1,78,6175.542,0,1,3,78,b,b,1
2016000863330,56974,01317,1,1,13,1,67,108071.985,0,1,13,67,b,b,1
2016000863330,56974,01317,1,2,13,1,68,16571.0377,0,2,13,68,b,b,1
2016000863485,56975,01321,1,1,26,1,38,3705.3252,1,1,26,38,3,b,1
2016000863485,56975,01321,1,2,26,1,40,138949.695,1,2,26,40,1,b,1
2016000863485,56975,01321,1,3,23,1,10,0,0,3,23,10,b,b,1
2016000863493,56976,01320,1,1,7,1,72,19761.7344,0,1,7,72,b,b,1
2016000863493,56976,01320,1,2,9,1,39,46317.594257,1,2,9,39,1,b,1
2016000863493,56976,01320,1,3,10,1,47,54550.621,1,3,10,47,6,b,1
2016000863614,56977,01314,1,1,38,1,30,72047.99,1,1,38,30,1,b,1
2016000863614,56977,01314,1,2,45,1,26,51462.85,0,2,45,26,1,b,1
2016000863668,56978,00500,1,1,11,1,75,19967.5858,0,1,11,75,b,b,1
2016000863728,56979,00300,1,1,10,1,51,14409.598,1,1,10,51,1,2,1
2016000863728,56979,00300,1,2,10,1,51,15438.855,1,2,10,51,1,3,1
2016000863728,56979,00300,1,3,14,1,24,9263.313,1,3,14,24,1,1,1
2016000863728,56979,00300,1,4,14,1,23,17497.369,1,4,14,23,1,1,1
2016000863728,56979,00300,1,5,15,1,5,0,0,5,15,5,b,b,1
2016000863897,56980,01314,1,1,12,1,72,45493.1594,0,1,12,72,1,b,1
2016000863897,56980,01314,1,2,13,1,71,49507.2617,0,2,13,71,6,b,1
2016000863918,56981,00500,1,1,13,1,68,15850.5578,0,1,13,68,1,b,1
2016000863918,56981,00500,1,2,12,1,65,15130.0779,0,2,12,65,b,b,1
2016000863918,56981,00500,1,3,12,1,25,77194.275,1,3,12,25,1,b,1
2016000863967,56982,01323,1,1,21,1,64,46522.4164,1,1,21,64,3,b,1
2016000863967,56982,01323,1,2,20,1,68,100764.2603,0,2,20,68,1,b,1
2016000863967,56982,01323,1,3,23,1,94,61961.2714,0,3,23,94,b,b,1
2016000863994,56983,01316,1,1,14,1,49,0,0,1,14,49,9,b,1
2016000863994,56983,01316,1,2,14,1,49,123510.84,1,2,14,49,4,b,1
2016000863994,56983,01316,1,3,13,1,17,0,0,3,13,17,b,b,1
2016000863994,56983,01316,1,4,14,1,14,0,0,4,14,14,b,b,1
2016000864015,56984,00703,1,1,32,1,20,1132.1827,1,1,32,20,1,b,1
2016000864015,56984,00703,1,2,40,1,20,14718.3751,1,2,40,20,3,b,1
2016000864049,56985,01104,1,1,20,1,48,115276.784,1,1,20,48,6,b,1
2016000864049,56985,01104,1,2,23,1,45,67930.962,1,2,23,45,1,b,1
2016000864049,56985,01104,1,3,29,1,21,15438.855,1,3,29,21,1,b,1
2016000864049,56985,01104,1,4,28,1,19,10292.57,1,4,28,19,1,b,1
2016000864052,56986,01105,1,1,7,1,32,86457.588,1,1,7,32,1,b,1
2016000864052,56986,01105,1,2,9,1,28,0,0,2,9,28,1,b,1
2016000864139,56987,00703,1,1,14,1,33,2881.9196,0,1,14,33,4,b,1
2016000864139,56987,00703,1,2,14,1,31,12351.084,1,2,14,31,1,b,1
2016000864140,56988,01000,1,1,4,1,59,21614.397,1,1,4,59,6,b,1
2016000864140,56988,01000,1,2,3,1,59,24702.168,0,2,3,59,1,b,1
2016000864250,56989,01316,1,1,14,1,43,36023.995,1,1,14,43,1,b,1
2016000864250,56989,01316,1,2,12,1,49,68960.219,1,2,12,49,1,b,1
2016000864250,56989,01316,1,3,15,1,18,7204.799,1,3,15,18,1,b,1
2016000864327,56990,01301,1,1,14,1,34,50948.2215,1,1,14,34,8,1,1
2016000864327,56990,01301,1,2,13,6,42,247.02168,1,2,13,42,8,b,6
2016000864327,56990,01301,1,3,19,9,5,0,0,3,19,5,b,b,9
2016000864327,56990,01301,1,4,16,9,1,0,0,4,16,1,b,b,9
2016000864484,56991,01305,1,1,20,1,25,61755.42,1,1,20,25,1,b,1
2016000864484,56991,01305,1,2,29,1,25,61755.42,1,2,29,25,1,b,1
2016000864552,56992,00300,1,1,8,1,33,49404.336,1,1,8,33,4,b,1
2016000864552,56992,00300,1,2,6,1,33,2264.3654,1,2,6,33,1,b,1
2016000864552,56992,00300,1,3,7,1,14,0,0,3,7,14,b,b,1
2016000864552,56992,00300,1,4,7,1,11,0,0,4,7,11,b,b,1
2016000864552,56992,00300,1,5,10,1,1,0,0,5,10,1,b,b,1
2016000864593,56993,00200,1,1,7,1,39,41171.309257,1,1,7,39,4,b,1
2016000864593,56993,00200,1,2,8,1,8,0,0,2,8,8,b,b,1
2016000864840,56994,01302,1,1,4,1,36,51462.85,1,1,4,36,1,b,1
2016000864840,56994,01302,1,2,3,1,43,30877.71,1,2,3,43,1,b,1
2016000864939,56995,01301,1,1,24,1,25,43228.794,1,1,24,25,1,b,1
2016000864939,56995,01301,1,2,18,1,27,30877.71,0,2,18,27,1,b,1
2016000865214,56996,00500,1,1,11,9,42,28819.196,1,1,11,42,1,2,9
2016000865214,56996,00500,1,2,8,9,50,9263.313,1,2,8,50,1,2,9
2016000865214,56996,00500,1,3,33,8,19,2058.514,0,3,33,19,1,1,8
2016000865214,56996,00500,1,4,18,8,15,0,0,4,18,15,b,1,8
2016000865288,56997,00705,1,1,38,1,31,42199.537,1,1,38,31,1,b,1
2016000865288,56997,00705,1,2,29,9,34,41067.3543,1,2,29,34,1,b,9
2016000865372,56998,01316,1,1,13,1,43,59696.906,1,1,13,43,2,b,1
2016000865372,56998,01316,1,2,13,2,38,26554.8306,1,2,13,38,2,b,2
2016000865372,56998,01316,1,3,14,9,12,0,0,3,14,12,b,b,9
2016000865372,56998,01316,1,4,13,9,9,0,0,4,13,9,b,b,9
2016000865576,56999,01316,1,1,11,1,74,11939.3812,0,1,11,74,b,b,1
2016000865755,57000,01318,1,1,17,1,47,63813.934,1,1,17,47,1,b,1
2016000865755,57000,01318,1,2,18,1,44,46316.565,0,2,18,44,2,b,1
2016000865755,57000,01318,1,3,16,1,5,0,0,3,16,5,b,b,1
2016000865755,57000,01318,1,4,29,1,3,0,0,4,29,3,b,b,1
2016000866164,57001,01316,1,1,14,1,63,29436.7502,1,1,14,63,1,b,1
2016000866164,57001,01316,1,2,11,1,56,82340.56,1,2,11,56,1,b,1
2016000866164,57001,01316,1,3,14,1,24,24702.168,1,3,14,24,3,b,1
2016000866164,57001,01316,1,4,14,1,24,24702.168,1,4,14,24,5,b,1
2016000866201,57002,01322,1,1,10,1,67,75135.761,0,1,10,67,b,b,1
2016000866201,57002,01322,1,2,10,1,68,21614.397,0,2,10,68,b,b,1
2016000866450,57003,01316,1,1,14,1,56,66901.705,1,1,14,56,4,b,1
2016000866450,57003,01316,1,2,14,1,48,43846.3482,1,2,14,48,1,b,1
2016000866450,57003,01316,1,3,14,1,8,0,0,3,14,8,b,b,1
2016000866577,57004,00300,1,1,16,3,36,12865.7125,0,1,16,36,2,b,3
2016000866577,57004,00300,1,2,12,3,37,18526.626,1,2,12,37,2,b,3
2016000866577,57004,00300,1,3,11,3,15,0,0,3,11,15,b,b,3
2016000866577,57004,00300,1,4,10,3,14,0,0,4,10,14,b,b,3
2016000866577,57004,00300,1,5,11,3,12,0,0,5,11,12,b,b,3
2016000866577,57004,00300,1,6,10,3,17,0,0,6,10,17,b,b,3
2016000866683,57005,01320,1,1,15,1,56,55579.878,0,1,15,56,1,b,1
2016000866834,57006,01322,1,1,71,6,25,0,0,1,71,25,b,2,6
2016000866834,57006,01322,1,2,53,6,29,87486.845,1,2,53,29,1,1,6
2016000866835,57007,01305,1,1,12,1,56,0,0,1,12,56,1,1,1
2016000867020,57008,01000,1,1,14,1,67,63196.3798,1,1,14,67,6,b,1
2016000867020,57008,01000,1,2,14,1,64,22643.654,0,2,14,64,3,b,1
2016000867059,57009,01320,1,1,5,9,64,12042.3069,1,1,5,64,1,b,9
2016000867179,57010,00600,1,1,13,1,80,0,0,1,13,80,b,b,1
2016000867179,57010,00600,1,2,13,1,76,36023.995,1,2,13,76,7,b,1
2016000867227,57011,01316,1,1,13,1,56,24702.168,1,1,13,56,1,1,1
2016000867227,57011,01316,1,2,21,1,34,22026.0998,1,2,21,34,2,1,1
2016000867338,57012,01103,1,1,18,9,38,30877.71,1,1,18,38,1,b,9
2016000867338,57012,01103,1,2,13,1,37,41170.28,1,2,13,37,1,b,1
2016000867338,57012,01103,1,3,20,9,19,20585.14,1,3,20,19,1,b,9
2016000867338,57012,01103,1,4,11,9,16,308.7771,1,4,11,16,1,b,9
2016000867338,57012,01103,1,5,11,9,12,0,0,5,11,12,b,b,9
2016000867338,57012,01103,1,6,16,1,13,0,0,6,16,13,b,b,1
2016000867338,57012,01103,1,7,18,1,10,0,0,7,18,10,b,b,1
2016000867338,57012,01103,1,8,18,1,7,0,0,8,18,7,b,b,1
2016000867551,57013,01104,1,1,23,1,68,31598.1899,0,1,23,68,b,b,1
2016000867551,57013,01104,1,2,21,1,67,34994.738,1,2,21,67,3,1,1
2016000867551,57013,01104,1,3,32,1,40,37053.252,1,3,32,40,4,b,1
2016000867709,57014,00600,1,1,15,1,62,89545.359,1,1,15,62,3,b,1
2016000867709,57014,00600,1,2,13,1,61,41170.28,1,2,13,61,3,b,1
2016000867764,57015,01303,1,1,17,1,29,76165.018,1,1,17,29,1,b,1
2016000867764,57015,01303,1,2,12,1,29,44258.051,1,2,12,29,1,b,1
2016000867890,57016,00100,1,1,7,1,69,37053.252,0,1,7,69,b,b,1
2016000867948,57017,01303,1,1,27,1,35,54550.621,1,1,27,35,1,b,1
2016000867948,57017,01303,1,2,24,1,34,10292.57,1,2,24,34,1,b,1
2016000868144,57018,00705,1,1,34,1,89,19247.1059,0,1,34,89,b,b,1
2016000868181,57019,01316,1,1,14,2,48,39111.766,1,1,14,48,2,b,2
2016000868181,57019,01316,1,2,10,1,50,39111.766,1,2,10,50,2,b,1
2016000868243,57020,01314,1,1,19,1,71,15545.897728,0,1,19,71,b,b,1
2016000868243,57020,01314,1,2,18,1,70,86770.482128,0,2,18,70,b,2,1
2016000868264,57021,00500,1,1,4,1,69,19864.6601,0,1,4,69,b,b,1
2016000868264,57021,00500,1,2,5,1,37,0,0,2,5,37,1,b,1
2016000868343,57022,00200,1,1,9,5,71,21614.397,0,1,9,71,b,b,5
2016000868343,57022,00200,1,2,10,5,45,46316.565,1,2,10,45,1,b,5
2016000868343,57022,00200,1,3,7,5,40,28819.196,1,3,7,40,1,b,5
2016000868343,57022,00200,1,4,18,5,13,0,0,4,18,13,b,b,5
2016000868343,57022,00200,1,5,7,3,43,55579.878,0,5,7,43,3,b,3
2016000868382,57023,01302,1,1,104,1,37,30260.1558,1,1,104,37,1,b,1
2016000868532,57024,01302,1,1,15,1,50,20688.0657,1,1,15,50,1,b,1
2016000868591,57025,01301,1,1,16,1,44,205.8514,0,1,16,44,1,b,1
2016000868591,57025,01301,1,2,14,1,41,88516.102,1,2,14,41,6,1,1
2016000868591,57025,01301,1,3,13,1,5,0,0,3,13,5,b,b,1
2016000868591,57025,01301,1,4,16,1,2,0,0,4,16,2,b,b,1
2016000868608,57026,01000,1,1,4,1,30,87486.845,1,1,4,30,3,b,1
2016000868608,57026,01000,1,2,4,1,29,36023.995,1,2,4,29,1,b,1
2016000868608,57026,01000,1,3,7,1,3,0,0,3,7,3,b,b,1
2016000868617,57027,00800,1,1,29,1,57,65872.448,1,1,29,57,7,b,1
2016000868656,57028,00100,1,1,52,1,24,13380.341,1,1,52,24,1,b,1
2016000868656,57028,00100,1,2,58,1,22,13380.341,1,2,58,22,1,b,1
2016000868802,57029,00902,1,1,15,1,56,11115.9756,0,1,15,56,1,b,1
2016000868802,57029,00902,1,2,13,1,58,0,0,2,13,58,b,b,1
2016000869030,57030,01322,1,1,11,1,26,41170.28,1,1,11,26,1,b,1
2016000869030,57030,01322,1,2,11,1,26,20585.14,1,2,11,26,1,b,1
2016000869075,57031,00600,1,1,16,1,69,6998.9476,0,1,16,69,b,b,1
2016000869075,57031,00600,1,2,22,1,70,14821.3008,0,2,22,70,b,b,1
2016000869075,57031,00600,1,3,23,1,24,998.37929,0,3,23,24,1,b,1
2016000869075,57031,00600,1,4,24,1,6,0,0,4,24,6,b,b,1
2016000869186,57032,00600,1,1,14,1,44,15438.855,1,1,14,44,1,b,1
2016000869186,57032,00600,1,2,14,1,50,67930.962,1,2,14,50,2,b,1
2016000869186,57032,00600,1,3,10,1,15,0,0,3,10,15,b,b,1
2016000869442,57033,00902,1,1,16,1,48,47345.822,1,1,16,48,5,b,1
2016000869442,57033,00902,1,2,17,1,43,43558.15624,1,2,17,43,5,b,1
2016000869534,57034,01319,1,1,12,1,76,24702.168,0,1,12,76,b,b,1
2016000869534,57034,01319,1,2,13,1,75,12351.084,0,2,13,75,b,b,1
2016000869567,57035,00705,1,1,13,1,68,21614.397,0,1,13,68,b,b,1
2016000869606,57036,01318,1,1,30,1,63,54653.5467,1,1,30,63,1,b,1
2016000869606,57036,01318,1,2,29,1,63,74106.504,1,2,29,63,1,b,1
2016000869764,57037,00902,1,1,63,1,60,37053.252,0,1,63,60,4,b,1
2016000869802,57038,01316,1,1,14,1,40,15438.855,1,1,14,40,6,b,1
