RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,COW,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,ANC,ANC1P,ANC2P,DECADE,DRIVESP,ESP,ESR,HISP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NATIVITY,NOP,OC,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,VPS,WAOB,FAGEP,FANCP,FCITP,FCOWP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,indp02,naicsp02,occp02,socp00,occp10,socp10,indp07,naicsp07,wgtp,employed,soc,OCCP,famTag,dupcount,OSUTAG,n,hhnum
P,2008000026985,2,600,41,1031272,12,52,4,1,,,2,,,0,,,11,2,1,3,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,16,0,2,0,0,52000,20,1,1,1983,1,11,999,5,,,1,1,,,,690,40,1,2,,0,4,52000,52000,449,501,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,20,4,19,17,11,14,4,2,23,14,14,12,18,11,13,11,4,25,12,14,5,20,5,3,10,17,18,18,4,10,10,11,4,13,12,13,23,22,13,17,4,18,6,4,8,19,25,18,4,12,11,10,2,9,14,13,17,5,8,14,17,3,20,25,13,15,4,4,19,11,13,14,18,13,14,13,5,4,N.A.,N.A.////,1610,191020,N.A.,N.A.//,7460,5417,12,1,19,1,1,1,0,1,1929
P,2008000029004,1,600,41,1031272,20,73,1,1,,,2,,,10800,,,,2,1,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,3000,1,,13,0,1,0,19000,0,,2,,,2,22,935,,,,6,1,,,,,,1,1,,0,,0,32800,25,320,,,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,23,35,21,6,39,33,7,19,19,6,21,6,19,21,18,33,18,26,6,22,23,5,18,33,6,9,35,17,19,32,16,42,25,20,17,7,23,7,40,23,17,30,29,8,30,42,6,19,17,8,18,6,20,22,21,26,22,32,6,21,18,7,22,34,7,6,27,19,23,30,21,33,16,17,19,6,15,6,N.A.,N.A.////,0430,1191XX,N.A.,N.A.//,6180,485M,20,0,0,999,1,1,0,1,1930
P,2008000029004,2,600,41,1031272,20,69,1,2,,,2,,,500,,,,2,1,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,11,0,2,0,7500,0,,2,,,1,50,999,,,,6,1,,,,,,1,1,,0,4,0,8000,25,320,,,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,22,35,22,6,41,33,6,21,19,6,21,5,22,21,20,33,20,25,6,23,23,6,20,32,6,9,37,18,20,34,16,41,26,23,20,7,23,6,38,22,17,31,29,8,30,44,7,19,20,9,18,6,23,23,23,28,22,34,6,21,19,8,22,40,8,8,28,20,24,31,23,34,16,19,22,6,16,5,N.A.,N.A.////,4600,399011,N.A.,N.A.//,8590,713Z,20,0,0,999,1,1,0,1,1930
P,2008000029615,1,600,41,1031272,21,76,1,,,,2,,,2700,,,,2,2,1,3,0,0,0,0,1,1,1,1,0,0,0,2,5,2,2,3,0,0,0,25400,1,,5,0,1,0,15200,0,,3,,,1,32,999,,,,6,1,,,,,,3,1,,0,,0,43300,38,419,,,2,1,1,69,0,0,0,0,1,0,1,0,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,30,7,22,38,32,31,19,6,32,20,22,20,19,7,8,25,19,22,22,5,35,8,22,31,26,32,18,7,35,23,23,21,19,5,6,19,21,19,19,31,6,39,18,6,7,7,22,32,5,23,23,21,23,39,30,20,20,20,15,45,8,36,19,6,7,7,22,35,6,18,22,22,19,33,38,23,16,20,,,,,,,,,21,0,0,999,0,1,0,1,1931
P,2008000031739,1,600,41,1031272,8,44,1,1,,,2,,,0,30,1,1,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,2,5,2,3,3,1400,0,0,0,1,,10,0,1,0,0,25200,40,1,1,,1,939,999,,1,,1,1,76,31,,,,1,1,,0,,25200,26600,41,399,700,41,3,1,1,69,0,0,0,0,1,0,1,0,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,11,2,2,14,8,3,9,10,7,8,3,9,6,7,8,3,7,6,9,4,2,11,11,2,8,12,2,3,7,7,12,10,7,9,6,11,8,4,7,14,10,4,4,12,5,3,14,8,7,9,4,9,7,7,7,1,5,9,7,1,1,13,11,3,6,13,4,2,7,10,12,7,8,7,7,15,5,N.A.,N.A.////,7110,492096,N.A.,N.A.//,3570,336M,8,1,49,5,1,1,0,1,1932
P,2008000031739,2,600,41,1031272,9,42,5,1,2,2,2,,,0,20,1,1,1,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,11,0,2,0,0,29000,40,1,1,1993,1,32,999,6,1,,1,1,80,37,607,,,1,2,,0,4,29000,29000,110,399,700,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,13,2,2,15,9,3,11,10,7,9,3,9,7,7,9,3,8,8,9,4,1,10,12,3,9,11,3,1,7,5,13,9,8,7,8,10,10,5,7,13,11,3,3,13,6,3,14,10,7,10,4,9,7,8,8,3,6,10,6,3,1,13,11,3,6,13,3,2,8,9,12,8,9,9,9,17,7,N.A.,N.A.////,6230,472031,N.A.,N.A.//,3570,336M,8,1,47,5,1,1,0,1,1932
P,2008000034735,1,600,41,1031272,4,36,1,6,,2,2,,,0,,,,2,1,1,5,,,,,,,,,,,,1,5,2,3,3,0,0,0,0,2,6,10,2000,2,0,0,0,30,1,1,,1,920,999,,,,2,1,,,,,,1,1,,0,3,2000,2000,41,245,,,3,9,67,65,1,0,0,0,2,0,1,0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,8,4,4,4,6,6,5,2,10,4,4,4,8,5,0,1,5,1,4,3,2,2,12,8,8,7,2,3,4,8,1,4,3,2,7,5,8,4,2,5,1,4,3,5,4,3,3,9,3,4,4,2,1,6,5,7,5,5,4,3,2,10,1,3,1,1,10,3,4,1,9,5,5,9,4,4,1,N.A.,N.A.////,4600,399011,N.A.,N.A.//,8470,6244,2,1,39,1,1,2,1,1,1933
P,2008000034735,2,600,41,1031272,4,38,1,1,,,2,,,0,10,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,10,0,1,0,0,75000,50,1,1,,1,210,999,,1,,1,2,90,49,,,,1,1,,0,,75000,75000,6,245,600,41,3,9,67,65,1,0,0,0,2,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,11,3,4,5,7,6,4,3,13,3,6,6,8,5,1,1,4,3,4,3,5,1,9,9,7,9,2,5,4,8,3,5,5,1,7,4,6,5,1,9,4,5,3,4,6,3,3,11,4,5,3,1,2,7,8,6,6,9,6,5,3,8,3,1,3,2,8,4,4,1,9,7,3,8,6,5,1,N.A.,N.A.////,4710,411012,N.A.,N.A.//,8870,8113,2,1,41,4,1,2,0,1,1933
P,2008000034735,3,600,41,1031272,3,15,1,,,,,,,0,,,,2,5,1,,,,,,,,,,,,,,,,,,0,0,2,0,2,5,4,0,1,0,0,0,,,,,2,920,291,,,1,,2,,,,,,6,1,1,1,,,0,41,245,,,1,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,1,2,2,2,3,1,4,2,2,3,4,2,1,2,2,1,3,2,1,1,6,2,2,5,0,1,2,4,1,2,2,0,2,4,2,2,1,5,0,2,1,2,2,3,2,5,1,1,3,0,0,2,4,3,2,4,3,2,3,4,0,1,1,1,4,2,2,1,5,2,2,3,4,4,1,,,,,,,,,2,0,0,999,1,2,0,1,1933
P,2008000034735,4,600,41,1031272,4,11,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,2,,2,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,3,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,5,4,5,6,5,5,2,10,4,5,8,8,4,1,1,3,2,4,2,4,2,10,7,8,7,1,4,5,10,1,6,5,2,7,4,4,5,1,7,3,4,5,6,6,5,5,10,2,3,6,2,1,7,6,8,6,7,5,3,4,9,1,2,3,2,7,3,6,1,11,6,4,7,6,4,1,,,,,,,,,2,0,0,999,1,2,0,1,1933
P,2008000034735,5,600,41,1031272,5,6,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,3,2,,2,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,2,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,10,5,5,4,6,6,4,1,12,3,5,7,7,5,2,2,5,2,5,4,4,1,12,8,6,7,2,3,3,8,3,7,6,1,6,6,6,4,2,8,1,3,2,5,4,4,4,9,1,5,5,0,2,6,8,8,6,8,5,3,3,8,2,1,1,1,7,3,4,3,11,4,5,9,7,6,2,,,,,,,,,2,0,0,999,1,2,0,1,1933
P,2008000034735,6,600,41,1031272,3,3,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,1,,1,,1,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,3,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,8,5,3,6,6,5,8,1,9,3,8,7,7,4,2,1,3,1,3,4,4,2,14,6,7,9,2,3,5,7,3,5,5,2,7,4,7,4,1,10,2,3,3,3,5,5,5,11,2,4,5,1,2,7,8,5,9,6,5,3,4,7,0,2,1,2,8,4,3,1,8,4,5,9,7,5,2,,,,,,,,,2,0,0,999,1,2,0,1,1933
P,2008000034735,7,600,41,1031272,4,15,1,,,,,,,0,,,,2,5,1,,,,,,,,,,,,,,,,,,0,0,2,0,2,4,4,0,1,0,0,0,,,,,4,999,999,,,1,,1,,,,,,6,1,1,1,,,0,53,245,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,2,3,3,4,2,3,1,7,3,4,6,5,3,0,2,3,1,3,3,2,1,8,4,4,6,2,3,3,7,3,5,3,0,4,4,4,4,0,5,0,3,2,4,3,4,2,7,1,3,3,1,2,5,6,4,4,6,2,2,2,5,1,0,1,1,5,2,3,1,6,3,3,6,4,3,2,,,,,,,,,2,0,0,999,1,2,0,1,1933
P,2008000034735,1,600,41,1031272,4,36,1,6,,2,2,,,0,,,,2,1,1,5,,,,,,,,,,,,1,5,2,3,3,0,0,0,0,2,6,10,2000,2,0,0,0,30,1,1,,1,920,999,,,,2,1,,,,,,1,1,,0,3,2000,2000,41,245,,,3,9,67,65,1,0,0,0,2,0,1,0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,8,4,4,4,6,6,5,2,10,4,4,4,8,5,0,1,5,1,4,3,2,2,12,8,8,7,2,3,4,8,1,4,3,2,7,5,8,4,2,5,1,4,3,5,4,3,3,9,3,4,4,2,1,6,5,7,5,5,4,3,2,10,1,3,1,1,10,3,4,1,9,5,5,9,4,4,1,N.A.,N.A.////,4600,399011,N.A.,N.A.//,8470,6244,2,1,39,1,1,2,0,2,1934
P,2008000034735,2,600,41,1031272,4,38,1,1,,,2,,,0,10,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,10,0,1,0,0,75000,50,1,1,,1,210,999,,1,,1,2,90,49,,,,1,1,,0,,75000,75000,6,245,600,41,3,9,67,65,1,0,0,0,2,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,11,3,4,5,7,6,4,3,13,3,6,6,8,5,1,1,4,3,4,3,5,1,9,9,7,9,2,5,4,8,3,5,5,1,7,4,6,5,1,9,4,5,3,4,6,3,3,11,4,5,3,1,2,7,8,6,6,9,6,5,3,8,3,1,3,2,8,4,4,1,9,7,3,8,6,5,1,N.A.,N.A.////,4710,411012,N.A.,N.A.//,8870,8113,2,1,41,4,1,2,0,2,1934
P,2008000034735,3,600,41,1031272,3,15,1,,,,,,,0,,,,2,5,1,,,,,,,,,,,,,,,,,,0,0,2,0,2,5,4,0,1,0,0,0,,,,,2,920,291,,,1,,2,,,,,,6,1,1,1,,,0,41,245,,,1,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,1,2,2,2,3,1,4,2,2,3,4,2,1,2,2,1,3,2,1,1,6,2,2,5,0,1,2,4,1,2,2,0,2,4,2,2,1,5,0,2,1,2,2,3,2,5,1,1,3,0,0,2,4,3,2,4,3,2,3,4,0,1,1,1,4,2,2,1,5,2,2,3,4,4,1,,,,,,,,,2,0,0,999,1,2,0,2,1934
P,2008000034735,4,600,41,1031272,4,11,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,2,,2,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,3,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,5,4,5,6,5,5,2,10,4,5,8,8,4,1,1,3,2,4,2,4,2,10,7,8,7,1,4,5,10,1,6,5,2,7,4,4,5,1,7,3,4,5,6,6,5,5,10,2,3,6,2,1,7,6,8,6,7,5,3,4,9,1,2,3,2,7,3,6,1,11,6,4,7,6,4,1,,,,,,,,,2,0,0,999,1,2,0,2,1934
P,2008000034735,5,600,41,1031272,5,6,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,3,2,,2,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,2,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,10,5,5,4,6,6,4,1,12,3,5,7,7,5,2,2,5,2,5,4,4,1,12,8,6,7,2,3,3,8,3,7,6,1,6,6,6,4,2,8,1,3,2,5,4,4,4,9,1,5,5,0,2,6,8,8,6,8,5,3,3,8,2,1,1,1,7,3,4,3,11,4,5,9,7,6,2,,,,,,,,,2,0,0,999,1,2,0,2,1934
P,2008000034735,6,600,41,1031272,3,3,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,1,,1,,1,,,,,,,,2,920,291,,,1,,2,,,,,,,1,1,1,,,,41,245,,,3,9,67,65,1,0,0,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,8,5,3,6,6,5,8,1,9,3,8,7,7,4,2,1,3,1,3,4,4,2,14,6,7,9,2,3,5,7,3,5,5,2,7,4,7,4,1,10,2,3,3,3,5,5,5,11,2,4,5,1,2,7,8,5,9,6,5,3,4,7,0,2,1,2,8,4,3,1,8,4,5,9,7,5,2,,,,,,,,,2,0,0,999,1,2,0,2,1934
P,2008000034735,7,600,41,1031272,4,15,1,,,,,,,0,,,,2,5,1,,,,,,,,,,,,,,,,,,0,0,2,0,2,4,4,0,1,0,0,0,,,,,4,999,999,,,1,,1,,,,,,6,1,1,1,,,0,53,245,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,2,3,3,4,2,3,1,7,3,4,6,5,3,0,2,3,1,3,3,2,1,8,4,4,6,2,3,3,7,3,5,3,0,4,4,4,4,0,5,0,3,2,4,3,4,2,7,1,3,3,1,2,5,6,4,4,6,2,2,2,5,1,0,1,1,5,2,3,1,6,3,3,6,4,3,2,,,,,,,,,2,0,0,999,1,2,0,2,1934
P,2008000037288,1,600,41,1031272,11,56,1,4,,,2,,,0,45,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,13,60,2,0,0,65000,32,1,1,,2,98,26,,1,,1,1,91,43,,,,1,1,,0,4,65060,65060,49,501,700,41,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,13,4,8,12,17,6,20,17,12,13,5,4,20,13,10,13,19,3,11,12,13,5,12,12,17,5,17,19,10,10,4,3,20,11,10,14,19,20,11,13,13,18,11,12,4,19,3,4,12,12,19,18,5,13,12,10,4,15,13,12,11,17,10,13,3,18,3,5,11,11,18,17,4,12,11,12,4,6,N.A.,N.A.////,0560,131041,N.A.,N.A.//,9480,923,11,1,13,1,1,1,0,1,1935
P,2008000037288,2,600,41,1031272,12,63,1,3,,,2,,,0,,,,2,1,1,3,0,0,0,0,1,1,0,0,0,0,0,2,5,2,2,3,0,0,1,0,1,,13,0,1,0,8000,0,,2,,,1,190,999,,,,6,1,,,,,,1,1,,0,,0,8000,17,501,,,1,1,1,69,0,0,0,0,1,0,1,0,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,12,3,8,10,15,5,19,17,12,13,3,5,19,12,11,13,19,5,12,12,13,5,12,12,17,3,16,19,10,10,6,3,19,10,10,15,21,21,11,12,13,18,12,13,4,19,5,4,10,13,19,18,5,13,11,10,3,16,11,12,13,17,11,15,4,18,3,4,12,12,16,16,4,13,13,10,4,4,N.A.,N.A.////,2440,254031,N.A.,N.A.//,6770,51912,11,0,0,999,1,1,0,1,1935
P,2008000039698,1,600,41,1031272,16,52,1,1,,,2,,,0,,,,2,2,3,5,,,,,,,,,,,,3,5,3,2,3,7600,0,0,0,1,,8,0,2,0,0,0,,2,,,4,999,999,,,,6,1,,,,600,41,3,1,,0,4,0,7600,30,67,,,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,4,5,25,15,17,5,29,20,15,28,13,17,28,16,18,18,30,6,6,18,29,30,6,17,17,25,7,17,18,6,17,20,6,20,17,18,7,28,28,15,29,28,6,18,16,22,7,18,18,7,16,19,6,14,19,15,6,27,29,15,7,6,32,19,17,7,37,18,19,25,15,21,33,20,20,15,23,5,7,21,N.A.,N.A.////,6050,4520XX,N.A.,N.A.//,4580,4249Z,16,0,0,999,0,1,0,1,1936
P,2008000040997,1,600,41,1031272,13,60,1,1,,,2,,,300,10,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,11,0,2,0,0,18000,37,1,1,,1,32,999,,1,,1,1,86,45,,,,1,1,,0,4,18000,18300,31,422,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,15,18,18,11,10,12,13,22,10,22,13,21,19,18,18,15,15,15,3,5,13,6,3,12,13,12,13,5,14,4,12,4,4,5,4,15,12,12,4,3,11,4,3,11,15,13,10,6,12,4,13,6,4,4,4,14,13,12,19,22,13,18,23,13,12,13,13,20,14,24,12,18,18,24,20,10,13,13,N.A.,N.A.////,5120,433031,N.A.,N.A.//,4070,4231,13,1,43,4,1,1,0,1,1937
P,2008000040997,2,600,41,1031272,13,58,1,1,,,2,,,300,14,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,10,0,1,0,0,42000,50,1,1,,4,999,999,,1,,1,1,81,40,,,,1,1,,0,,42000,42300,29,422,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,14,17,18,12,11,13,12,21,10,23,13,20,20,17,18,15,15,14,5,4,14,6,3,11,13,11,13,4,12,4,12,5,4,4,4,15,12,11,5,4,12,5,4,11,12,11,10,4,11,4,13,4,6,4,4,15,13,11,20,22,13,15,23,13,11,13,11,18,14,22,11,17,17,20,20,10,12,14,N.A.,N.A.////,4710,411012,N.A.,N.A.//,4070,4231,13,1,41,4,1,1,0,1,1937
P,2008000043068,1,600,41,1031272,17,67,1,,,,2,,,8000,,,,2,2,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,22500,1,,13,0,2,0,9600,0,,3,,,2,22,26,,,,6,1,,,,,,3,1,,0,4,0,40100,41,402,,,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,19,17,17,4,16,29,18,28,32,4,19,6,18,18,5,17,7,17,7,5,16,18,16,33,23,5,17,5,5,32,17,31,19,18,30,16,30,18,6,4,18,17,18,31,15,6,18,7,7,29,20,26,18,20,33,20,26,20,34,30,18,20,18,5,18,32,18,26,27,6,17,6,16,18,6,15,6,17,,,,,,,,,17,0,0,999,0,1,0,1,1938
P,2008000043068,2,600,41,1031272,15,69,1,,,,2,,,7000,,,,2,3,1,3,0,0,0,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,10,3800,1,,10,0,1,0,16200,0,,3,,,2,82,22,,,,6,1,,,,,,4,1,,0,,0,27000,27,270,,,1,1,1,69,0,0,0,0,1,0,1,0,,,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,16,16,17,5,15,30,17,25,30,5,18,5,16,17,6,16,6,15,5,4,15,18,16,31,22,5,17,6,5,30,17,31,17,17,26,16,27,16,6,5,17,16,19,31,16,4,17,5,6,27,17,24,17,19,30,18,26,18,32,29,17,17,16,6,18,28,16,25,26,6,17,5,16,17,5,16,6,17,,,,,,,,,17,0,0,999,0,1,0,1,1938
P,2008000043140,1,600,41,1031272,24,64,1,1,,,2,,,25000,,,,2,2,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,12,0,2,0,9200,0,,2,,,2,32,91,,,,6,1,,,,,,3,1,,0,4,0,34200,42,305,,,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,24,40,24,7,25,21,7,23,42,38,43,24,24,25,23,24,6,39,8,9,26,38,25,7,23,23,9,23,38,40,42,25,24,20,21,21,8,34,7,6,25,38,21,7,26,26,8,23,36,40,46,27,24,22,24,23,8,37,6,7,25,42,25,7,29,23,9,26,39,40,42,24,24,25,20,23,7,38,N.A.,N.A.////,4720,412010,N.A.,N.A.//,5390,4529,23,0,0,999,0,1,0,1,1939
