SERIALNO,hhnum,PUMA,REGION,NP,NW,HHINCADJ,WGTP,HTYPE
2019HU1019260,77951,00400,1,1,0,96872.9055,11,SF
2019HU1019319,77952,01303,1,1,1,19192.755,13,SF
2019HU1019464,77953,01305,1,2,1,67679.715,12,SF
2019HU1019472,77954,01323,1,3,2,112610.9646,12,SF
2019HU1019533,77955,00100,1,2,0,52022.4675,11,MH
2019HU1019617,77956,00500,1,4,1,43335.2205,14,SF
2019HU1019732,77957,00902,1,3,2,75760.875,27,MH
2019HU1019755,77958,00600,1,2,2,90306.963,7,SF
2019HU1019868,77959,00500,1,4,2,61618.845,34,MH
2019HU1020011,77960,01319,1,1,0,92327.253,25,SF
2019HU1020047,77961,01305,1,1,1,25253.625,42,MF
2019HU1020110,77962,00704,1,1,1,19223.05935,10,MF
2019HU1020193,77963,01305,1,3,2,66669.57,18,SF
2019HU1020371,77964,00703,1,3,1,141521.3145,87,SF
2019HU1020601,77965,00500,1,1,0,1717.2465,11,MF
2019HU1020637,77966,01103,1,2,2,107075.37,16,SF
2019HU1020639,77967,01104,1,2,2,97782.036,10,SF
2019HU1020671,77968,00800,1,2,0,43234.206,21,SF
2019HU1020742,77969,01303,1,1,0,14788.5228,18,SF
2019HU1020778,77970,01322,1,1,0,35052.0315,20,MF
2019HU1021065,77971,01200,1,2,0,65356.3815,18,MH
2019HU1021305,77972,00400,1,3,2,104448.993,23,SF
2019HU1021335,77973,00500,1,5,1,31314.495,16,SF
2019HU1021534,77974,00100,1,3,3,129298.56,11,SF
2019HU1021583,77975,01301,1,1,1,36365.22,15,SF
2019HU1021594,77976,00500,1,1,0,17374.494,5,MF
2019HU1021598,77977,01314,1,1,1,60608.7,22,MF
2019HU1021608,77978,00200,1,2,1,65053.338,2,SF
2019HU1021643,77979,01200,1,1,0,61618.845,20,SF
2019HU1021695,77980,00800,1,2,0,49497.105,20,SF
2019HU1021696,77981,00400,1,2,1,140814.213,16,SF
2019HU1021743,77982,00703,1,1,1,12121.74,18,SF
2019HU1021758,77983,00703,1,3,2,150511.605,15,MF
2019HU1021877,77984,00500,1,1,0,37072.3215,13,MF
2019HU1021927,77985,01316,1,6,3,105564.19308,18,SF
2019HU1022251,77986,01200,1,3,2,117176.82,18,SF
2019HU1022345,77987,00800,1,3,0,37072.3215,21,MH
2019HU1022389,77988,00705,1,4,1,30304.35,20,SF
2019HU1022464,77989,00300,1,1,0,0,17,DUP
2019HU1022838,77990,00704,1,3,2,126268.125,15,SF
2019HU1023017,77991,01314,1,1,1,76245.7446,30,MF
2019HU1023116,77992,01303,1,1,1,18687.6825,22,MF
2019HU1023138,77993,01320,1,2,2,111115.95,5,MF
2019HU1023275,77994,01301,1,1,0,0,42,MH
2019HU1023361,77995,01000,1,3,0,80710.5855,12,SF
2019HU1023363,77996,00902,1,2,0,22930.2915,16,SF
2019HU1023609,77997,00800,1,2,0,22021.161,10,SF
2019HU1023664,77998,01105,1,2,1,30304.35,36,SF
2019HU1023711,77999,00300,1,2,1,26667.828,6,SF
2019HU1023725,78000,00800,1,6,1,29092.176,8,SF
2019HU1023732,78001,01318,1,4,3,76771.02,14,SF
2019HU1023775,78002,01318,1,1,0,73235.5125,12,SF
2019HU1023787,78003,01314,1,2,0,38183.481,16,SF
2019HU1023855,78004,00705,1,1,1,151521.75,8,SF
2019HU1023939,78005,01105,1,4,2,167280.012,71,SF
2019HU1023946,78006,01322,1,4,2,235363.785,9,SF
2019HU1023949,78007,00901,1,1,0,28688.118,52,MF
2019HU1024094,78008,01323,1,4,1,45860.583,14,SF
2019HU1024220,78009,00800,1,1,1,50507.25,62,SF
2019HU1024321,78010,00600,1,1,0,33334.785,17,MH
2019HU1024327,78011,00300,1,1,0,25455.654,6,SF
2019HU1024334,78012,01103,1,2,2,45355.5105,7,MF
2019HU1024375,78013,00800,1,1,0,0,11,SF
2019HU1024490,78014,00500,1,2,0,16566.378,10,MH
2019HU1024523,78015,00600,1,2,2,78791.31,32,SF
2019HU1024546,78016,01316,1,4,3,115661.6025,26,SF
2019HU1024608,78017,00902,1,2,0,32829.7125,5,SF
2019HU1024631,78018,00902,1,3,3,504698.74635,13,SF
2019HU1024737,78019,00705,1,2,0,15152.175,14,SF
2019HU1024798,78020,00703,1,4,1,33536.814,15,MF
2019HU1024975,78021,01314,1,2,2,70710.15,28,MF
2019HU1025459,78022,01320,1,2,2,308094.225,23,SF
2019HU1025515,78023,01318,1,3,2,190917.405,14,SF
2019HU1025602,78024,00901,1,2,2,87781.6005,15,SF
2019HU1025706,78025,00600,1,1,0,27364.82805,18,MF
2019HU1025768,78026,01318,1,3,3,454060.1775,11,SF
2019HU1025896,78027,00300,1,2,1,70710.15,10,SF
2019HU1026110,78028,01320,1,2,1,315064.2255,25,SF
2019HU1026176,78029,01200,1,2,0,26364.7845,3,MH
2019HU1026278,78030,00704,1,2,1,13940.001,26,MF
2019HU1026284,78031,00800,1,1,0,0,8,MF
2019HU1026665,78032,00902,1,5,3,145965.9525,12,SF
2019HU1026920,78033,00703,1,1,1,62224.932,11,SF
2019HU1026962,78034,01105,1,3,2,101014.5,3,SF
2019HU1026985,78035,01000,1,3,0,44244.351,14,SF
2019HU1027127,78036,01319,1,4,2,313144.95,3,SF
2019HU1027244,78037,01314,1,1,0,52022.4675,15,MF
2019HU1027482,78038,01323,1,6,0,0,97,MF
2019HU1027498,78039,01322,1,2,0,63235.077,10,SF
2019HU1027571,78040,01321,1,3,1,62224.932,32,SF
2019HU1027617,78041,01302,1,2,0,20202.9,16,SF
2019HU1027843,78042,01303,1,2,0,155966.388,19,SF
2019HU1027859,78043,01000,1,1,0,3131.4495,8,SF
2019HU1027927,78044,00705,1,3,2,28839.63975,14,MF
2019HU1028044,78045,01320,1,4,1,475576.266,21,SF
2019HU1028093,78046,01200,1,2,1,137278.7055,7,SF
2019HU1028134,78047,01314,1,1,1,85862.325,49,MF
2019HU1028147,78048,01104,1,5,2,170916.534,21,SF
2019HU1028184,78049,00500,1,2,0,51769.93125,9,SF
2019HU1028323,78050,01317,1,1,1,18182.61,12,SF
2019HU1028456,78051,01319,1,3,1,230292.8571,10,SF
2019HU1028491,78052,00600,1,1,0,62628.99,17,SF
2019HU1028593,78053,00800,1,1,1,37375.365,20,SF
2019HU1028627,78054,01200,1,4,2,155663.3445,22,SF
2019HU1028739,78055,00800,1,2,0,36062.1765,26,MH
2019HU1028877,78056,01317,1,4,1,85458.267,18,SF
2019HU1028892,78057,00200,1,3,1,46870.728,38,SF
2019HU1028906,78058,00705,1,4,2,95963.775,16,SF
2019HU1028924,78059,00600,1,2,1,201018.855,23,SF
2019HU1028968,78060,00703,1,3,1,78791.31,12,SF
2019HU1029083,78061,00704,1,2,1,8081.16,30,MF
2019HU1029176,78062,00300,1,2,0,36769.278,16,SF
2019HU1029243,78063,01305,1,1,1,90913.05,12,MF
2019HU1029276,78064,00704,1,3,2,84044.064,11,SF
2019HU1029384,78065,01000,1,2,2,176775.375,14,SF
2019HU1029385,78066,01103,1,3,2,60608.7,11,MF
2019HU1029461,78067,01200,1,3,0,24950.5815,6,SF
2019HU1029568,78068,00600,1,3,1,44446.38,15,SF
2019HU1029600,78069,00500,1,2,2,83842.035,16,SF
2019HU1029742,78070,00901,1,2,2,79801.455,44,SF
2019HU1029870,78071,00100,1,2,0,8788.2615,11,SF
2019HU1029891,78072,00901,1,1,1,17273.4795,10,MF
2019HU1029944,78073,01319,1,3,1,236373.93,12,SF
2019HU1030049,78074,01314,1,1,1,56568.12,38,MF
2019HU1030490,78075,00500,1,4,2,108691.602,12,SF
2019HU1030499,78076,00500,1,2,0,166370.8815,15,SF
2019HU1030509,78077,00600,1,6,3,56871.1635,11,SF
2019HU1030709,78078,01318,1,2,2,55557.975,12,SF
2019HU1030720,78079,01317,1,2,0,62628.99,11,SF
2019HU1030762,78080,00600,1,2,0,140410.155,36,SF
2019HU1030975,78081,00100,1,2,1,50507.25,7,SF
2019HU1031083,78082,01319,1,2,0,23536.3785,19,MF
2019HU1031095,78083,00703,1,1,0,38486.5245,15,SF
2019HU1031112,78084,01323,1,2,2,368702.925,19,SF
2019HU1031135,78085,00705,1,3,2,131924.937,12,MH
2019HU1031338,78086,00705,1,1,0,11414.6385,6,MH
2019HU1031359,78087,00500,1,2,2,45961.5975,27,SF
2019HU1031612,78088,01322,1,1,1,18889.7115,10,SF
2019HU1031696,78089,01316,1,2,2,139440.4158,15,SF
2019HU1031818,78090,01301,1,3,2,159602.91,13,SF
2019HU1031852,78091,01302,1,1,1,52527.54,13,MF
2019HU1031877,78092,01103,1,4,3,104246.964,17,SF
2019HU1032090,78093,00200,1,5,3,160006.968,14,MH
2019HU1032156,78094,01316,1,2,2,207079.725,25,SF
2019HU1032159,78095,01321,1,3,0,70407.1065,22,MH
2019HU1032265,78096,01302,1,5,1,121217.4,15,SF
2019HU1032286,78097,00704,1,1,0,50002.1775,22,MF
2019HU1032307,78098,00902,1,2,0,177078.4185,18,SF
2019HU1032411,78099,01305,1,1,1,8081.16,11,MF
2019HU1032439,78100,01319,1,2,1,141420.3,14,SF
2019HU1032513,78101,01314,1,2,2,228292.77,20,SF
2019HU1032563,78102,01301,1,3,2,100105.3695,21,SF
2019HU1032656,78103,01105,1,2,0,112934.211,19,SF
2019HU1032709,78104,00600,1,1,1,51517.395,42,SF
2019HU1032819,78105,01314,1,1,0,1515.2175,15,MF
2019HU1032826,78106,00703,1,1,1,43739.2785,48,MF
2019HU1032860,78107,00600,1,1,0,32324.64,11,MF
2019HU1032911,78108,00800,1,1,0,202.029,18,SF
2019HU1033050,78109,00902,1,2,0,67982.7585,19,SF
2019HU1033072,78110,01314,1,2,2,133692.69075,10,SF
2019HU1033283,78111,00500,1,3,0,20202.9,69,SF
2019HU1033304,78112,00800,1,3,0,98691.1665,24,SF
2019HU1033319,78113,00600,1,1,1,101014.5,25,MH
2019HU1033401,78114,01322,1,2,2,45456.525,16,MF
2019HU1033472,78115,01320,1,2,1,8586.2325,17,MF
2019HU1033497,78116,01316,1,8,2,28486.089,13,MF
2019HU1033541,78117,01305,1,2,1,61315.8015,7,SF
2019HU1033712,78118,01324,1,1,1,85862.325,43,SF
2019HU1033776,78119,01104,1,1,1,82831.89,14,SF
2019HU1033817,78120,01319,1,2,1,179805.81,21,SF
2019HU1033883,78121,00703,1,2,2,77781.165,11,SF
2019HU1034025,78122,00600,1,2,2,166673.925,5,SF
2019HU1034043,78123,01319,1,5,2,235363.785,36,SF
2019HU1034118,78124,00705,1,2,0,25789.00185,4,SF
2019HU1034141,78125,01319,1,1,0,9394.3485,13,MF
2019HU1034232,78126,01321,1,6,2,79700.4405,41,MH
2019HU1034262,78127,01319,1,2,1,89195.8035,11,MH
2019HU1034318,78128,01316,1,3,3,57578.265,39,MH
2019HU1034653,78129,01319,1,3,2,165663.78,11,SF
2019HU1034738,78130,00800,1,2,0,56568.12,28,SF
2019HU1034793,78131,00704,1,5,1,89498.847,40,SF
2019HU1034893,78132,01324,1,1,0,10101.45,71,MF
2019HU1035007,78133,01104,1,1,1,6064.91058,19,SF
2019HU1035033,78134,01316,1,3,1,2020.29,21,MF
2019HU1035207,78135,01318,1,2,1,64649.28,21,MF
2019HU1035258,78136,00705,1,5,1,76973.049,21,SF
2019HU1035261,78137,01316,1,1,1,49699.134,22,SF
2019HU1035288,78138,01319,1,2,0,13182.39225,17,MF
2019HU1035383,78139,01200,1,2,0,11818.6965,10,MF
2019HU1035413,78140,01314,1,2,2,149501.46,16,MF
2019HU1035557,78141,01314,1,4,1,418200.03,26,SF
2019HU1035560,78142,01305,1,3,0,70306.092,11,SF
2019HU1035742,78143,01320,1,2,1,106873.341,11,SF
2019HU1035901,78144,00200,1,2,1,46971.7425,19,MF
2019HU1035968,78145,01200,1,2,0,158592.765,18,SF
2019HU1036075,78146,00800,1,2,0,20606.958,5,SF
2019HU1036132,78147,00600,1,2,2,212130.45,7,SF
2019HU1036313,78148,01104,1,1,0,53941.743,19,SF
2019HU1036330,78149,00703,1,6,4,71922.324,21,MH
2019HU1036331,78150,01301,1,2,1,214191.1458,19,SF
2019HU1036338,78151,00902,1,2,0,110782.60215,22,SF
2019HU1036400,78152,00902,1,2,1,94448.5575,19,SF
2019HU1036454,78153,01200,1,3,2,178795.665,11,SF
2019HU1036460,78154,00500,1,3,3,159602.91,25,SF
2019HU1036578,78155,00600,1,2,1,90913.05,6,SF
2019HU1036594,78156,01302,1,2,1,102428.703,25,SF
2019HU1036990,78157,00600,1,2,1,77781.165,14,SF
2019HU1037172,78158,01319,1,5,2,338398.575,22,SF
2019HU1037179,78159,00600,1,2,1,101438.7609,9,SF
2019HU1037228,78160,01200,1,7,5,255869.7285,15,SF
2019HU1037234,78161,00902,1,3,1,121217.4,16,SF
2019HU1037284,78162,01316,1,1,1,59598.555,8,SF
2019HU1037614,78163,01323,1,4,3,132783.56025,18,SF
2019HU1037706,78164,01324,1,2,2,181856.40435,27,MF
2019HU1037937,78165,00901,1,2,2,135157.401,11,SF
2019HU1037975,78166,00600,1,2,2,70508.121,68,MF
2019HU1038055,78167,01319,1,2,1,106570.2975,38,SF
2019HU1038164,78168,00600,1,3,1,73740.585,6,DUP
2019HU1038269,78169,00705,1,1,0,14849.1315,18,MF
2019HU1038346,78170,01105,1,3,2,61820.874,6,MH
2019HU1038667,78171,00800,1,2,1,186371.7525,19,SF
2019HU1038836,78172,01318,1,2,2,111115.95,12,SF
2019HU1039046,78173,00500,1,4,2,93943.485,16,SF
2019HU1039076,78174,01314,1,7,2,114146.385,9,SF
2019HU1039251,78175,00500,1,1,0,10101.45,4,SF
2019HU1039324,78176,01103,1,2,1,60810.729,19,SF
2019HU1039351,78177,01324,1,2,2,99095.2245,11,SF
2019HU1039383,78178,01303,1,1,1,50507.25,6,MF
2019HU1039426,78179,01000,1,2,1,656594.25,9,SF
2019HU1039464,78180,01317,1,4,2,28284.06,26,SF
2019HU1039763,78181,00600,1,2,0,38587.539,17,MH
2019HU1039894,78182,00600,1,2,1,86569.4265,64,MH
2019HU1039912,78183,01321,1,1,0,32526.669,12,SF
2019HU1040056,78184,00901,1,2,2,149501.46,14,MF
2019HU1040072,78185,00300,1,1,1,18182.61,20,SF
2019HU1040202,78186,00705,1,2,2,273951.324,16,SF
2019HU1040240,78187,01322,1,1,1,36365.22,20,SF
2019HU1040417,78188,01301,1,2,2,73336.527,19,SF
2019HU1040748,78189,00705,1,4,2,126268.125,23,SF
2019HU1040881,78190,01303,1,2,2,200210.739,24,SF
2019HU1040922,78191,00704,1,1,0,44951.4525,10,MF
2019HU1041064,78192,00800,1,2,0,103741.8915,27,SF
2019HU1041182,78193,00200,1,4,4,51517.395,9,MH
2019HU1041201,78194,00704,1,1,0,0,13,MF
2019HU1041265,78195,01324,1,1,1,70710.15,29,MF
2019HU1041406,78196,01322,1,2,2,219201.465,35,SF
2019HU1041492,78197,01303,1,4,2,83842.035,18,SF
2019HU1041529,78198,00705,1,4,2,409411.7685,16,SF
2019HU1041573,78199,00800,1,2,2,33132.756,31,SF
2019HU1041579,78200,01314,1,2,0,163239.432,16,SF
2019HU1041626,78201,00800,1,2,1,33940.872,15,SF
2019HU1041675,78202,01316,1,2,0,73639.5705,9,MF
2019HU1041751,78203,01321,1,5,2,98994.21,9,MH
2019HU1041760,78204,01104,1,1,0,7596.2904,11,SF
2019HU1041846,78205,01320,1,3,2,222231.9,7,SF
2019HU1042094,78206,01301,1,3,2,90913.05,14,SF
2019HU1042365,78207,01301,1,3,1,146471.025,16,SF
2019HU1042444,78208,01314,1,1,1,69700.005,28,MF
2019HU1042525,78209,00500,1,2,1,54951.888,25,SF
2019HU1042561,78210,01105,1,1,0,24647.538,61,MF
2019HU1042594,78211,01301,1,3,1,61497.6276,19,SF
2019HU1042702,78212,01314,1,1,1,10606.5225,14,MF
2019HU1042725,78213,01103,1,4,1,57578.265,18,SF
2019HU1042729,78214,01105,1,1,1,65659.425,44,SF
2019HU1042851,78215,00300,1,2,2,67679.715,15,SF
2019HU1042938,78216,00902,1,2,2,33233.7705,14,MH
2019HU1043176,78217,01301,1,3,1,161623.2,15,MF
2019HU1043267,78218,00200,1,4,4,51921.453,8,SF
2019HU1043311,78219,00704,1,2,2,40405.8,30,MF
2019HU1043561,78220,01302,1,2,0,48082.902,17,SF
2019HU1043564,78221,01319,1,4,1,172835.8095,14,SF
2019HU1043569,78222,01200,1,6,2,85862.325,19,SF
2019HU1043629,78223,00500,1,4,1,80811.6,5,SF
2019HU1043729,78224,00200,1,5,2,98994.21,14,SF
2019HU1043795,78225,00200,1,1,0,17778.552,12,SF
2019HU1043978,78226,01200,1,2,1,55557.975,13,SF
2019HU1044109,78227,01103,1,4,1,174755.085,11,SF
2019HU1044139,78228,00600,1,4,2,132328.995,19,SF
2019HU1044259,78229,01103,1,1,0,21213.045,9,MF
2019HU1044360,78230,01105,1,1,0,31213.4805,9,SF
2019HU1044490,78231,00600,1,3,3,121419.429,47,SF
2019HU1044527,78232,01324,1,1,0,74750.73,73,MF
2019HU1044536,78233,01301,1,1,0,257687.9895,24,SF
2019HU1044589,78234,01302,1,4,4,163138.4175,31,SF
2019HU1044603,78235,00300,1,2,0,66669.57,11,MH
2019HU1044728,78236,00400,1,4,1,111297.7761,30,SF
2019HU1044787,78237,01314,1,1,0,31314.495,15,MF
2019HU1045163,78238,00200,1,4,2,61719.8595,25,MH
2019HU1045191,78239,00500,1,2,2,118186.965,15,SF
2019HU1045199,78240,01105,1,4,2,62123.9175,15,SF
2019HU1045314,78241,01316,1,1,1,26263.77,21,MF
2019HU1045648,78242,00800,1,3,0,40405.8,15,SF
2019HU1045746,78243,00500,1,3,0,225363.3495,11,SF
2019HU1045845,78244,00704,1,2,1,74851.7445,11,SF
2019HU1045960,78245,00300,1,1,0,45456.525,12,MH
2019HU1045973,78246,00600,1,2,2,133339.14,18,SF
2019HU1046098,78247,00200,1,3,1,45799.9743,11,MH
2019HU1046138,78248,00600,1,1,1,3030.435,15,SF
2019HU1046171,78249,00901,1,5,2,86397.70185,15,SF
2019HU1046234,78250,01302,1,2,2,263243.787,12,SF
2019HU1046271,78251,00500,1,1,0,17172.465,13,SF
2019HU1046536,78252,01317,1,4,2,105055.08,12,MH
2019HU1046653,78253,00500,1,2,0,50608.2645,4,SF
2019HU1046746,78254,01320,1,1,1,131318.85,46,SF
2019HU1046791,78255,01104,1,1,0,22526.2335,11,SF
2019HU1046895,78256,01316,1,2,0,78589.281,7,SF
2019HU1047026,78257,01316,1,4,4,118894.0665,19,SF
2019HU1047103,78258,01305,1,1,1,54547.83,15,MF
2019HU1047146,78259,00400,1,2,1,119197.11,25,SF
2019HU1047155,78260,00100,1,2,0,40607.829,12,SF
2019HU1047282,78261,00500,1,4,4,122227.545,14,SF
2019HU1047386,78262,00300,1,2,0,38183.481,2,MH
2019HU1047435,78263,00704,1,3,2,72730.44,17,MH
2019HU1047616,78264,01320,1,4,2,197988.42,60,SF
2019HU1047668,78265,00100,1,1,0,25354.6395,2,MH
2019HU1047710,78266,00902,1,2,0,141319.2855,3,SF
2019HU1047719,78267,01200,1,6,2,131318.85,22,SF
2019HU1047756,78268,01305,1,2,1,30476.07465,11,SF
2019HU1047876,78269,01314,1,1,1,76467.9765,22,MF
2019HU1048049,78270,01318,1,8,1,68992.9035,14,SF
2019HU1048128,78271,01305,1,2,2,121217.4,32,SF
2019HU1048216,78272,01200,1,2,2,193947.84,81,SF
2019HU1048220,78273,00705,1,3,3,158895.8085,13,SF
2019HU1048385,78274,01000,1,2,0,30304.35,12,MF
2019HU1048425,78275,01319,1,3,1,60608.7,12,SF
2019HU1048511,78276,01317,1,3,3,114873.6894,13,SF
2019HU1048558,78277,00800,1,4,2,59295.5115,87,DUP
2019HU1048637,78278,00704,1,1,0,17778.552,13,SF
2019HU1048676,78279,01318,1,2,0,131318.85,24,SF
2019HU1048825,78280,00800,1,4,3,49598.1195,17,MH
2019HU1048835,78281,01314,1,4,2,252536.25,11,SF
2019HU1048925,78282,01316,1,2,1,67528.19325,24,MF
2019HU1048933,78283,01104,1,5,2,64952.3235,59,SF
2019HU1049083,78284,01104,1,2,1,435372.495,6,SF
2019HU1049094,78285,00703,1,4,2,86367.3975,9,SF
2019HU1049203,78286,00703,1,3,3,121217.4,12,SF
2019HU1049257,78287,00500,1,2,2,129096.531,6,SF
2019HU1049263,78288,00200,1,3,2,216171.03,12,SF
2019HU1049342,78289,00800,1,1,0,14546.088,19,SF
2019HU1049364,78290,00901,1,5,4,113136.24,19,SF
2019HU1049376,78291,01318,1,1,1,60628.9029,16,SF
2019HU1049393,78292,00400,1,3,2,133339.14,28,SF
2019HU1049487,78293,01305,1,1,1,62628.99,19,MF
2019HU1049521,78294,00100,1,4,4,109095.66,36,SF
2019HU1049540,78295,00100,1,6,1,49093.047,15,MF
2019HU1049729,78296,00705,1,3,2,277183.788,16,SF
2019HU1049843,78297,01318,1,1,1,73791.09225,19,SF
2019HU1049911,78298,01301,1,1,0,34647.9735,8,SF
2019HU1049933,78299,01319,1,1,0,16313.84175,11,MF
2019HU1050045,78300,00705,1,1,0,48486.96,25,SF
2019HU1050064,78301,01105,1,5,3,210110.16,6,SF
2019HU1050067,78302,00200,1,1,0,39092.6115,6,SF
2019HU1050070,78303,00500,1,2,2,94953.63,15,SF
2019HU1050075,78304,01105,1,1,0,14344.059,8,MH
2019HU1050191,78305,01314,1,1,1,206069.58,11,SF
2019HU1050257,78306,00500,1,1,0,14041.0155,8,SF
2019HU1050267,78307,01105,1,1,0,30425.5674,15,MH
2019HU1050565,78308,01301,1,2,2,193947.84,12,SF
2019HU1050583,78309,00500,1,2,0,27981.0165,17,SF
2019HU1050685,78310,00902,1,3,2,192735.666,4,MH
2019HU1050746,78311,00705,1,2,1,67275.657,5,SF
2019HU1050828,78312,01200,1,7,2,182230.158,29,SF
2019HU1051017,78313,00705,1,4,2,191927.55,22,SF
2019HU1051083,78314,01105,1,3,2,151016.6775,31,SF
2019HU1051272,78315,01305,1,1,0,19798.842,20,SF
2019HU1051297,78316,01104,1,1,1,40405.8,12,MF
2019HU1051347,78317,00100,1,1,1,62628.99,14,SF
2019HU1051442,78318,01200,1,2,1,82831.89,25,SF
2019HU1051446,78319,01000,1,5,2,30546.7848,15,SF
2019HU1051494,78320,01302,1,2,0,47274.786,55,SF
2019HU1051507,78321,01320,1,1,0,13232.8995,5,MF
2019HU1051513,78322,00400,1,2,2,166673.925,49,SF
2019HU1051545,78323,01301,1,1,1,155562.33,73,MF
2019HU1051678,78324,00100,1,1,0,23435.364,7,SF
2019HU1051704,78325,00901,1,3,2,39698.6985,13,MF
2019HU1051738,78326,01200,1,4,2,80003.484,5,SF
2019HU1051791,78327,01317,1,1,1,186876.825,36,SF
2019HU1051890,78328,01200,1,4,2,217181.175,6,SF
2019HU1051892,78329,00200,1,1,1,18687.6825,12,SF
2019HU1051895,78330,00300,1,2,0,105459.138,9,SF
2019HU1051930,78331,01320,1,2,1,142430.445,19,SF
2019HU1051991,78332,00300,1,1,0,24445.509,11,MH
2019HU1052059,78333,00704,1,4,1,141420.3,13,SF
2019HU1052187,78334,01105,1,3,0,30304.35,7,MH
2019HU1052354,78335,01000,1,1,1,418200.03,19,SF
2019HU1052363,78336,00800,1,1,0,33839.8575,27,SF
2019HU1052390,78337,00902,1,5,1,159198.852,18,SF
2019HU1052430,78338,00600,1,3,1,24243.48,34,SF
2019HU1052796,78339,01200,1,2,1,98590.152,20,SF
2019HU1052824,78340,01314,1,2,2,151521.75,36,SF
2019HU1052856,78341,01318,1,2,1,40567.4232,72,MF
2019HU1053221,78342,00400,1,2,0,32930.727,9,SF
2019HU1053513,78343,01301,1,2,2,153542.04,24,SF
2019HU1053519,78344,00100,1,2,0,19192.755,7,SF
2019HU1053648,78345,01200,1,2,2,168088.128,24,SF
2019HU1053756,78346,00200,1,2,0,25556.6685,11,SF
2019HU1053799,78347,00200,1,2,2,132834.0675,4,MH
2019HU1053856,78348,00901,1,1,1,12121.74,14,MF
2019HU1053885,78349,01302,1,5,3,103539.8625,13,SF
2019HU1053893,78350,00800,1,1,0,4040.58,41,SF
2019HU1053966,78351,00100,1,2,2,19192.755,69,SF
2019HU1054081,78352,00800,1,1,1,38284.4955,17,MF
2019HU1054153,78353,00200,1,2,0,16364.349,4,SF
2019HU1054252,78354,01000,1,3,1,52426.5255,40,MH
2019HU1054263,78355,01322,1,2,0,53537.685,19,SF
2019HU1054380,78356,01200,1,2,2,94953.63,9,SF
2019HU1054389,78357,00500,1,2,2,88892.76,16,SF
2019HU1054432,78358,00400,1,1,0,12323.769,30,SF
2019HU1054560,78359,01314,1,5,1,428301.48,25,SF
2019HU1054565,78360,01318,1,2,1,40405.8,50,MF
2019HU1054576,78361,01103,1,1,1,50507.25,12,SF
2019HU1054895,78362,01321,1,2,1,67881.744,19,SF
2019HU1055045,78363,01316,1,2,1,54951.888,10,SF
2019HU1055207,78364,00600,1,1,0,18384.639,4,SF
2019HU1055334,78365,01105,1,1,0,36971.307,4,SF
2019HU1055394,78366,01318,1,2,2,27273.915,55,MF
2019HU1055522,78367,01321,1,1,0,52224.4965,8,SF
2019HU1055659,78368,00704,1,1,0,15354.204,21,SF
2019HU1055737,78369,01324,1,1,0,44850.438,41,MF
2019HU1055745,78370,00800,1,1,1,9636.7833,24,DUP
2019HU1055786,78371,01318,1,3,2,48284.931,19,SF
2019HU1055814,78372,00600,1,1,0,20202.9,9,MF
2019HU1055900,78373,01322,1,1,1,97984.065,14,SF
2019HU1056174,78374,00800,1,2,0,46971.7425,31,MH
2019HU1056243,78375,00100,1,2,2,119601.168,13,SF
2019HU1056458,78376,01321,1,1,0,60.6087,9,SF
2019HU1056459,78377,00600,1,1,0,32385.2487,9,SF
2019HU1056751,78378,01302,1,2,2,76771.02,29,SF
2019HU1056966,78379,01000,1,2,2,78791.31,13,SF
2019HU1057257,78380,01317,1,2,0,26970.8715,20,SF
2019HU1057509,78381,00600,1,2,2,61618.845,14,DUP
2019HU1057544,78382,01314,1,2,1,108287.544,15,SF
2019HU1057547,78383,01324,1,2,2,108085.515,47,SF
2019HU1057649,78384,01322,1,2,0,45759.5685,18,SF
2019HU1057682,78385,01314,1,2,1,16162.32,59,SF
2019HU1057741,78386,00500,1,1,0,95963.775,18,SF
2019HU1057838,78387,00100,1,4,2,142430.445,9,SF
2019HU1057858,78388,00902,1,5,3,165562.7655,4,SF
2019HU1057951,78389,00300,1,2,1,68992.9035,8,SF
2019HU1058081,78390,00500,1,1,0,14546.088,9,MH
2019HU1058122,78391,00100,1,4,2,75760.875,32,SF
2019HU1058161,78392,00703,1,2,2,22829.277,20,SF
2019HU1058217,78393,01317,1,1,1,50204.2065,14,SF
2019HU1058297,78394,01303,1,3,3,105055.08,11,SF
2019HU1058365,78395,00902,1,4,2,156572.475,21,SF
2019HU1058460,78396,01305,1,2,1,259102.1925,12,SF
2019HU1058467,78397,01320,1,2,0,22223.19,12,MF
2019HU1058531,78398,00400,1,2,0,95357.688,20,SF
2019HU1058796,78399,01318,1,2,1,128793.4875,22,SF
2019HU1058818,78400,00100,1,3,2,87468.45555,13,SF
2019HU1058880,78401,00901,1,1,0,10101.45,44,SF
2019HU1058980,78402,00705,1,2,0,31718.553,71,SF
2019HU1059005,78403,00800,1,2,0,54446.8155,21,SF
2019HU1059075,78404,01200,1,4,2,32728.698,5,SF
2019HU1059234,78405,00200,1,2,0,57729.78675,21,SF
2019HU1059328,78406,00704,1,1,1,32324.64,10,SF
2019HU1059342,78407,01200,1,3,0,17475.5085,27,MF
2019HU1059355,78408,01314,1,2,0,87680.586,10,MF
2019HU1059421,78409,00703,1,1,1,19596.813,53,MF
2019HU1059520,78410,00500,1,2,0,10707.537,3,MF
